link_id,interval_nVehContrib,interval_harmonicMeanSpeed
395368981#0,3134.0,69.9667
395368986,2578.0,71.525
395394468,2525.0,64.6583
395394473,3858.0,66.5
395394478,3418.0,67.7792
395439802,1862.0,67.725
395439803,1999.0,69.0583
395439805,1817.0,67.3917
42397233,1365.0,67.45
479773092#0,2010.0,68.75
479773092#1,569.0,60.6917
479773095,2062.0,67.6583
479773098,2084.0,61.9667
479773099,1121.0,66.025
5018717,1592.0,62.4
5018720,915.0,67.05
508060359,2228.0,65.5333
508060361,1667.0,63.7667
508060362,1486.0,67.9667
508115737#0,2434.0,69.3333
508115737#1,2930.0,66.1917
508115737#1-AddedOffRampEdge,2440.0,65.2417
508115745,2719.0,68.5333
508115768,2908.0,67.1917
508115808,4041.0,63.2333
508137802,3197.0,54.15
508479313#0,1733.0,63.5917
508479317,1898.0,70.8083
508479326,2015.0,66.2667
508479332#0,2001.0,69.1
508479336,2438.0,64.4083
508479355,2143.0,69.3167
508479365#0,3112.0,67.425
508479370#0,2524.0,65.5083
508479370#1,2311.0,67.85
509721008,2347.0,61.3083
509721010#0-AddedOnRampEdge,2836.0,65.1833
509747240,1096.0,68.9792
509747288,1832.0,69.1083
509747302,2059.0,69.3
509747310-AddedOnRampEdge,2066.0,68.925
509747324-AddedOnRampEdge,1827.0,68.3
509747346,2413.0,64.85
509747348,1938.0,67.65
509747381,1831.0,69.1333
509747406-AddedOffRampEdge,330.0,69.925
517168464,1060.0,66.9917
52286756#1,3187.0,68.75
52324493,2153.0,63.25
544296215#0,1851.0,68.125
544296216-AddedOffRampEdge,2665.0,68.7083
544296218#0,2351.0,67.6167
544296218#1-AddedOnRampEdge,2399.0,68.875
544296218#2,2882.0,68.3333
544296221,1971.0,67.2833
550271868,615.0,67.85
550284581,2597.0,67.55
550284584-AddedOffRampEdge,2601.0,70.8917
550284598,1033.0,68.7
550284602,1157.0,68.5542
550284604,1108.0,67.85
550284605,1895.0,64.1167
552389451,1806.0,67.2083
552389451-AddedOffRampEdge,1793.0,67.5
552603209,3188.0,68.55
552603210,2067.0,68.8083
56159747,1351.0,68.075
60759806,1399.0,65.7667
617235581,276.0,71.3167
617235585#0,3578.0,64.8292
617235594,2638.0,66.2083
617235603,1386.0,67.7
617235606,1258.0,67.475
617235612,1141.0,65.6792
617259138,1010.0,68.2125
617259141,1974.0,69.125
617259144-AddedOnRampEdge,2172.0,70.425
617259148-AddedOnRampEdge,2065.0,66.8583
617259170,2483.0,61.925
617259178,1889.0,69.2
617284141,1845.0,66.9417
617284143,991.0,68.8083
617284144#0,1180.0,68.25
617284144#1,1965.0,68.2
617284145#0-AddedOnRampEdge,1538.0,67.7417
617284164,2493.0,67.225
617284166,2738.0,67.2792
617284173,2425.0,69.2208
617335302,2311.0,67.7167
619042896-AddedOffRampEdge,2168.0,69.2667
619042916,3499.0,65.8917
619042919,1977.0,64.4333
619042921,3760.0,67.4083
619042924,2944.0,64.1167
685973438,1991.0,66.9417
687721970,1983.0,65.4
687721973,1012.0,69.975
687721986,1760.0,68.8833
699542380#1,1413.0,65.9125
708314651,5760.0,35.2583
711834658,2797.0,63.8861
727202049,2391.0,68.075
768291603,2112.0,71.9833
838046085,2120.0,67.6
848429238,1734.0,69.4375
848467540#0,1481.0,68.0333
848467541,978.0,65.5917
848488831,1595.0,69.3833
848489711,1105.0,68.1917
848489712,1458.0,63.625
848501101#0,1384.0,68.1833
848743564,1765.0,65.5361
848743565,1614.0,67.0417
848745539#0,2042.0,60.4667
848745539#1,1349.0,67.9083
848748038,1249.0,67.9333
848748039,1479.0,65.0875
848748039-AddedOffRampEdge,1381.0,67.525
848751591,1200.0,66.7583
848754158,919.0,67.3833
848767838,1206.0,68.725
848809833,2149.0,69.9667
848809834,2540.0,65.1417
848818561,2427.0,69.075
848875024#0,2668.0,68.5083
848880058,1376.0,67.2833
848920992#0,1719.0,67.7583
849677308#0,2415.0,67.4333
849677308#1,2826.0,64.6667
849696784,2150.0,68.825
849806971#0,1871.0,64.3917
849818316,1028.0,66.7
849821064,821.0,67.675
849833093,2668.0,68.5083
850026981,1375.0,68.825
850032296,2277.0,68.925
850057340#0,2169.0,64.0833
850097346,1640.0,63.575
850098170,1739.0,67.1083
850134421,1045.0,66.775
850376107,1132.0,68.1708
850378488,851.0,66.975
850395062,2116.0,64.8083
850615423,1967.0,65.4417
850616213,3179.0,66.7292
850746591,775.0,65.2042
850760258,1486.0,67.8583
851520670,1650.0,68.7167
851520671-AddedOffRampEdge,1485.0,67.8083
851541351,1391.0,67.2917
851544880,1329.0,68.125
851548985#1,1485.0,67.8083
851550873,2107.0,69.0694
851552197,2035.0,66.1694
851553864,2265.0,63.6417
851555734,2523.0,58.0667
851556422,2442.0,59.5167
851560451,1959.0,67.3917
851561436,2273.0,67.575
851568240,2116.0,71.5
851569274,1300.0,68.45
854162451,1824.0,64.6083
854215625,1970.0,65.525
860646752-AddedOffRampEdge,2153.0,68.5167
861059531,2205.0,69.2875
863751890,3905.0,66.6167
863754537,3407.0,63.2833
867203204,1719.0,71.0667
867204829,1846.0,68.2083
867204830-AddedOffRampEdge,1887.0,68.3083
867208766,2079.0,69.0833
867246178,2423.0,66.8417
867247243,2129.0,66.45
867251845#0,882.0,66.5833
867256162#0,1980.0,65.7
867256162#3,1470.0,66.5833
867256163,2112.0,69.4417
867259033,1884.0,63.9875
867262165#0,1126.0,67.6875
867290381,1526.0,65.8625
8954447,1801.0,68.7083
95265016#1,1485.0,65.7417
