link_id,interval_nVehContrib,interval_harmonicMeanSpeed
838046085,742.0,68.3
848429238,989.0,69.3708
848467540#0,719.0,67.9125
848467541,565.0,65.6167
848488831,766.0,68.5417
848489711,305.0,67.4833
848489712,690.0,63.675
848501101#0,331.0,68.6583
848743564,737.0,65.5
848743565,614.0,66.8667
848745539#0,1028.0,59.3917
848745539#1,536.0,67.675
848748038,397.0,67.3417
848748039,538.0,64.7875
848748039-AddedOffRampEdge,432.0,67.0917
848751591,350.0,67.0083
848754158,270.0,67.4083
848767838,494.0,68.8917
848809833,811.0,69.4167
848809834,1174.0,64.2167
848818561,1047.0,67.8375
848875024#0,1202.0,68.6583
848880058,639.0,67.5333
848920992#0,809.0,67.3958
849677308#0,1101.0,66.2333
849677308#1,1686.0,63.2333
849696784,1001.0,68.4583
849806971#0,1234.0,64.4167
849818316,556.0,66.3417
849821064,305.0,67.575
849833093,1202.0,68.6583
850026981,708.0,68.6917
850032296,1332.0,68.4083
850057340#0,1380.0,64.7083
850097346,821.0,63.15
850098170,838.0,67.9
850134421,670.0,66.475
850376107,760.0,68.25
850378488,537.0,67.025
850395062,1306.0,64.1
850615423,824.0,65.8917
850616213,1465.0,65.9625
850746591,551.0,65.3417
850760258,606.0,67.9333
851520670,930.0,67.1833
851520671-AddedOffRampEdge,605.0,67.8917
851541351,543.0,67.65
851544880,550.0,68.2625
851548985#1,605.0,67.8917
851550873,1111.0,69.0417
851552197,1270.0,65.8389
851553864,1262.0,65.7583
851555734,1263.0,56.3083
851556422,1551.0,59.3417
851560451,798.0,66.275
851561436,1520.0,67.8417
851568240,1127.0,71.4083
851569274,327.0,68.2583
854162451,970.0,64.5417
854215625,1137.0,66.2083
860646752-AddedOffRampEdge,1288.0,68.5917
861059531,1228.0,68.7583
863751890,2573.0,65.7333
863754537,2468.0,62.975
867203204,953.0,70.7083
867204829,858.0,67.0917
867204830-AddedOffRampEdge,826.0,68.0167
867208766,1203.0,68.525
867246178,1618.0,66.2167
867247243,1166.0,66.2292
867251845#0,287.0,66.5167
867256162#0,763.0,66.075
867256162#3,544.0,66.15
867256163,859.0,69.0083
867259033,938.0,63.4875
867262165#0,307.0,67.1167
867290381,797.0,64.2375
8954447,837.0,68.2833
95265016#1,699.0,65.775
