link_id,interval_nVehContrib,interval_harmonicMeanSpeed
867204830-AddedOffRampEdge,4237.0,61.3917
867208766,5167.0,55.3667
867246178,5858.0,63.5625
867247243,3686.0,62.9583
867251845#0,2949.0,65.9417
867256162#0,4653.0,38.5083
867256162#3,2728.0,63.075
867256163,5140.0,35.8417
867259033,3053.0,60.025
867262165#0,2191.0,66.4167
867290381,3965.0,58.5375
8954447,3936.0,63.35
95265016#1,2841.0,63.925
