link_id,interval_nVehContrib,interval_harmonicMeanSpeed
334904727,3959.0,63.3375
360948375,3928.0,64.7167
363634378,4278.0,19.7833
363648766#1-AddedOnRampEdge,4307.0,49.9
366053237,4387.0,23.15
367132265,3057.0,64.6125
394385111,3341.0,64.3333
394385113,4126.0,66.9083
394385114#1,2948.0,69.1833
394449801#0,5028.0,66.8458
394449801#1,5727.0,68.1458
394449803,6363.0,58.5333
395336979,3344.0,63.9917
395336990,3344.0,63.9917
395337004,4128.0,66.6
395343261,4128.0,66.6
395343763,3221.0,60.7583
395354964#0,4636.0,65.95
395354964#1,4992.0,65.8
395354964#2,4755.0,66.1083
395362577,3177.0,62.3917
395368981#0,7483.0,63.8625
395368986,5708.0,71.6667
395394468,4046.0,64.725
395394473,6115.0,63.3667
395394478,6770.0,61.4292
395439802,4099.0,37.0667
395439803,5452.0,59.3833
395439805,4554.0,53.9
42397233,3186.0,57.9667
479773092#0,4247.0,67.675
479773092#1,4981.0,68.6167
479773095,6071.0,51.1583
479773098,3345.0,63.9333
479773099,3607.0,50.7583
5018717,3346.0,64.0917
5018720,2827.0,59.2417
508060359,3178.0,31.9083
508060361,3346.0,64.0917
508060362,3346.0,64.0917
508115737#0,5110.0,66.9833
508115737#1,6112.0,62.75
508115737#1-AddedOffRampEdge,4126.0,66.5083
508115745,4989.0,57.8694
508115768,6115.0,63.3667
508115808,5817.0,32.025
508137802,5821.0,32.1333
508479313#0,4128.0,66.6
508479317,4267.0,55.5167
508479326,5266.0,42.0583
508479332#0,4818.0,26.1667
508479336,4126.0,66.5083
508479355,4129.0,67.2083
508479365#0,5729.0,14.7417
508479370#0,3700.0,16.5667
508479370#1,6621.0,58.3667
509721008,5823.0,31.825
509721010#0-AddedOnRampEdge,6115.0,63.3667
509747240,4394.0,67.1917
509747288,5876.0,57.6917
509747302,4210.0,67.725
509747310-AddedOnRampEdge,4088.0,67.2083
509747324-AddedOnRampEdge,5900.0,53.025
509747346,6112.0,62.75
509747348,3345.0,63.9333
509747381,4716.0,59.5417
509747406-AddedOffRampEdge,7070.0,53.3167
517168464,3677.0,58.8083
52286756#1,6112.0,62.9083
52324493,3345.0,64.0417
544296215#0,4702.0,66.9
544296216-AddedOffRampEdge,5824.0,31.925
544296218#0,3776.0,67.7
544296218#1-AddedOnRampEdge,3837.0,68.1667
544296218#2,4541.0,66.8333
544296221,3922.0,26.875
550271868,3996.0,44.2625
550284581,5668.0,64.7833
550284584-AddedOffRampEdge,5865.0,66.7917
550284598,3083.0,64.675
550284602,2986.0,64.8292
550284604,3716.0,30.4333
550284605,4128.0,66.6
552389451,5210.0,17.675
552389451-AddedOffRampEdge,5313.0,20.7333
552603209,6112.0,62.75
552603210,4681.0,25.9167
56159747,3554.0,62.5292
60759806,4170.0,54.6917
617235581,4878.0,40.8417
617235585#0,6115.0,63.3667
617235594,5821.0,32.1333
617235603,2973.0,64.875
617235606,2554.0,65.0542
617235612,5207.0,59.6375
617259138,1887.0,67.7792
617259141,4918.0,58.2667
617259144-AddedOnRampEdge,5694.0,62.2
617259148-AddedOnRampEdge,5512.0,50.1167
617259170,5296.0,53.675
617259178,5434.0,60.275
617284141,4674.0,66.2833
617284143,1914.0,66.8
617284144#0,3509.0,62.3
617284144#1,3358.0,60.8083
617284145#0-AddedOnRampEdge,3819.0,66.45
617284164,4276.0,67.325
617284166,6197.0,55.8375
617284173,5075.0,67.475
617335302,4603.0,62.3167
619042896-AddedOffRampEdge,3837.0,67.6917
619042916,5821.0,32.1333
619042919,4126.0,66.5083
619042921,6115.0,63.2583
619042924,6115.0,63.3667
685973438,5414.0,53.9083
687721970,4126.0,66.5083
687721973,2328.0,69.3667
687721986,5483.0,54.7917
699542380#1,3345.0,63.9625
708314651,8168.0,54.0
711834658,3760.0,64.7528
727202049,4126.0,66.5083
768291603,4851.0,67.8167
838046085,6217.0,42.25
848429238,3677.0,50.2458
848467540#0,3127.0,61.925
848467541,4128.0,66.6
848488831,3617.0,64.8917
848489711,3757.0,55.975
848489712,3344.0,63.9917
848501101#0,4276.0,66.0417
848743564,4364.0,61.3444
848743565,3920.0,57.7917
848745539#0,4128.0,66.6
848745539#1,2757.0,60.075
848748038,4792.0,37.7917
848748039,4804.0,44.6958
848748039-AddedOffRampEdge,4645.0,49.65
848751591,4135.0,53.4333
848754158,3105.0,60.0667
848767838,2278.0,67.9333
848809833,3971.0,68.7083
848809834,4126.0,66.5083
848818561,4418.0,67.675
848875024#0,5823.0,31.825
848880058,3288.0,63.8
848920992#0,3817.0,64.4667
849677308#0,5279.0,65.6667
849677308#1,3345.0,63.9333
849696784,5102.0,68.05
849806971#0,3345.0,63.9333
849818316,2351.0,64.55
849821064,2761.0,65.6208
849833093,5823.0,31.825
850026981,3345.0,63.9333
850032296,5016.0,62.4167
850057340#0,6297.0,43.95
850097346,3345.0,63.9333
850098170,4339.0,67.275
850134421,4701.0,54.1417
850376107,2187.0,67.5542
850378488,3942.0,31.575
850395062,3583.0,66.7833
850615423,5649.0,28.0583
850616213,6112.0,62.75
850746591,2367.0,65.7708
850760258,3344.0,63.9917
851520670,3023.0,66.8
851520671-AddedOffRampEdge,3345.0,63.9333
851541351,4238.0,48.9417
851544880,4474.0,45.8542
851548985#1,3345.0,63.9333
851550873,5000.0,59.3583
851552197,4464.0,65.6333
851553864,5204.0,27.9167
851555734,4990.0,55.3917
851556422,3345.0,63.9333
851560451,4481.0,33.1333
851561436,5823.0,31.825
851568240,3349.0,71.7583
851569274,4426.0,62.5083
854162451,5823.0,31.825
854215625,4861.0,65.3083
860646752-AddedOffRampEdge,4422.0,66.7167
861059531,5454.0,53.4833
863751890,6116.0,63.85
863754537,6115.0,63.15
867203204,4441.0,17.3
867204829,5283.0,57.5083
867204830-AddedOffRampEdge,6215.0,54.35
867208766,3963.0,66.2417
867246178,5103.0,65.8708
867247243,4578.0,55.2542
867251845#0,5239.0,51.7667
867256162#0,3878.0,63.0833
867256162#3,2764.0,65.5583
867256163,4335.0,67.275
867259033,3334.0,64.5292
867262165#0,3729.0,62.0542
867290381,3386.0,59.2625
8954447,5251.0,58.525
95265016#1,3344.0,63.9917
