link_id,interval_nVehContrib,interval_harmonicMeanSpeed
850616213,5804.0,63.7583
850746591,1736.0,66.5208
850760258,1981.0,66.6083
851520670,1750.0,67.8333
851520671-AddedOffRampEdge,1980.0,66.5333
851541351,1031.0,66.85
851544880,1132.0,67.3792
851548985#1,1980.0,66.5333
851550873,2661.0,66.9222
851552197,3886.0,64.1056
851553864,3414.0,61.9667
851555734,4128.0,60.8583
851556422,1980.0,66.5333
851560451,3213.0,64.5167
851561436,3142.0,66.725
851568240,5238.0,65.2333
851569274,887.0,63.55
854162451,3142.0,66.725
854215625,4639.0,63.7917
860646752-AddedOffRampEdge,4015.0,65.9917
861059531,2614.0,69.8583
863751890,5806.0,64.8667
863754537,5804.0,64.1583
867203204,1914.0,70.0667
867204829,2147.0,66.8417
867204830-AddedOffRampEdge,2115.0,67.0083
867208766,4466.0,61.975
867246178,5540.0,66.8083
867247243,2242.0,66.3875
867251845#0,794.0,66.6
867256162#0,3830.0,63.3083
867256162#3,2256.0,66.3333
867256163,4104.0,64.5667
867259033,2156.0,67.1167
867262165#0,696.0,66.9625
867290381,3460.0,64.4208
8954447,2111.0,66.2583
95265016#1,1981.0,66.6083
