link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28464126#1,1880.0,63.25
28464667,967.0,67.7833
28464668#1,1389.0,63.6
28464671-AddedOffRampEdge,1413.0,62.775
28464671-AddedOnRampEdge,1475.0,64.825
28665765,605.0,67.8917
28665770#0,606.0,67.9333
301865758,1710.0,64.725
301865760,1594.0,65.9875
30583337,605.0,67.8917
30959001,712.0,65.3375
30959012,1109.0,67.9542
326409095#1,516.0,67.4083
33104348#0,1227.0,68.2583
334904727,770.0,67.0
360948375,1013.0,66.8917
363634378,1135.0,64.15
363648766#1-AddedOnRampEdge,1061.0,65.8667
366053237,978.0,68.9833
367132265,323.0,68.5875
394385111,2248.0,63.0583
394385113,2172.0,62.75
394385114#1,815.0,69.0167
394449801#0,1185.0,66.2458
394449801#1,2049.0,67.4833
394449803,1531.0,66.5667
395336979,606.0,67.9333
395336990,606.0,67.9333
395337004,1227.0,68.3417
395343261,1433.0,64.7583
395343763,237.0,67.65
395354964#0,1256.0,68.5583
395354964#1,1285.0,68.4333
395354964#2,1254.0,68.3083
395362577,621.0,66.4333
395368981#0,1443.0,70.6417
395368986,1173.0,71.65
395394468,1315.0,64.2528
395394473,2514.0,66.2917
395394478,1774.0,66.6875
395439802,779.0,66.9667
395439803,1056.0,68.7
395439805,951.0,67.4667
42397233,637.0,66.8833
479773092#0,1144.0,68.8583
479773092#1,1475.0,69.6167
479773095,1204.0,67.5333
479773098,1045.0,61.8583
479773099,0.0,68.0
5018717,1046.0,61.475
5018720,444.0,65.55
508060359,920.0,64.6
508060361,1079.0,63.4
508060362,607.0,68.0083
508115737#0,949.0,67.6833
508115737#1,1405.0,64.7333
508115737#1-AddedOffRampEdge,1403.0,64.3917
508115745,1381.0,68.7972
508115768,2066.0,67.1333
508115808,2402.0,63.1167
508137802,1862.0,53.325
508479313#0,1056.0,62.9917
508479317,856.0,69.9917
508479326,1102.0,65.275
508479332#0,1050.0,69.0333
508479336,1591.0,64.475
508479355,1298.0,68.825
508479365#0,2096.0,71.1667
508479370#0,1682.0,66.0417
508479370#1,1252.0,67.6333
509721008,1683.0,61.1667
509721010#0-AddedOnRampEdge,1763.0,64.2417
509747240,1286.0,67.7375
509747288,981.0,68.2917
509747302,1184.0,68.75
509747310-AddedOnRampEdge,1194.0,68.9667
509747324-AddedOnRampEdge,954.0,67.8917
509747346,1631.0,64.3583
509747348,1248.0,66.275
509747381,923.0,68.7583
509747406-AddedOffRampEdge,1840.0,68.1833
517168464,388.0,67.325
52286756#1,1609.0,69.025
52324493,1098.0,63.1583
544296215#0,1004.0,68.1583
544296216-AddedOffRampEdge,1201.0,68.825
544296218#0,1308.0,66.5
544296218#1-AddedOnRampEdge,1264.0,68.1417
544296218#2,1496.0,67.7167
544296221,895.0,66.3083
550271868,318.0,67.5667
550284581,1327.0,67.3333
550284584-AddedOffRampEdge,1316.0,71.05
550284598,586.0,68.225
550284602,665.0,66.5917
550284604,550.0,67.4167
550284605,886.0,64.4333
552389451,1067.0,67.525
552389451-AddedOffRampEdge,1064.0,66.5833
552603209,1609.0,68.8583
552603210,1335.0,67.725
56159747,559.0,67.9208
60759806,357.0,65.5583
617235581,1608.0,68.9917
617235585#0,2036.0,67.0542
617235594,1708.0,65.9583
617235603,551.0,67.7417
617235606,706.0,67.0042
617235612,545.0,65.1917
617259138,613.0,68.1917
617259141,1289.0,68.0917
617259144-AddedOnRampEdge,1182.0,71.4333
617259148-AddedOnRampEdge,1350.0,66.6167
617259170,1745.0,49.275
617259178,993.0,68.4167
617284141,923.0,67.825
617284143,612.0,68.2833
617284144#0,484.0,67.9083
617284144#1,1156.0,67.425
617284145#0-AddedOnRampEdge,749.0,67.3833
617284164,1028.0,66.5667
617284166,1508.0,67.3083
617284173,938.0,68.4958
617335302,1701.0,64.8583
619042896-AddedOffRampEdge,1094.0,68.5
619042916,2214.0,66.5417
619042919,1306.0,64.4667
619042921,2265.0,67.825
619042924,1888.0,63.0667
685973438,942.0,65.65
687721970,1330.0,65.3833
687721973,584.0,69.675
687721986,897.0,68.475
699542380#1,722.0,65.7542
708314651,1216.0,67.65
711834658,1718.0,65.0389
727202049,1227.0,68.2583
768291603,1231.0,72.0917
838046085,5.0,68.8167
848429238,1003.0,69.1667
848467540#0,699.0,66.0125
848467541,551.0,65.05
848488831,755.0,68.4833
848489711,321.0,67.6875
848489712,708.0,63.7417
848501101#0,350.0,68.575
848743564,772.0,65.8583
848743565,643.0,66.95
848745539#0,1047.0,59.5333
848745539#1,580.0,67.6917
848748038,455.0,66.775
848748039,585.0,64.6792
848748039-AddedOffRampEdge,480.0,66.8917
848751591,413.0,67.1
848754158,314.0,67.4167
848767838,520.0,68.5667
848809833,839.0,69.0833
848809834,1188.0,64.2667
848818561,845.0,67.7917
848875024#0,1202.0,68.6583
848880058,726.0,67.2833
848920992#0,874.0,66.8167
849677308#0,1159.0,67.9667
849677308#1,1733.0,64.8583
849696784,1104.0,68.0
849806971#0,1299.0,64.4667
849818316,644.0,65.95
849821064,308.0,67.475
849833093,1202.0,68.6583
850026981,675.0,68.7167
850032296,1399.0,68.6417
850057340#0,1386.0,64.725
850097346,1015.0,63.1833
850098170,851.0,68.0083
850134421,797.0,65.7917
850376107,742.0,68.1083
850378488,655.0,66.7917
850395062,1365.0,64.2
850615423,984.0,66.5917
850616213,1512.0,65.8875
850746591,566.0,65.1292
850760258,606.0,67.9333
851520670,745.0,69.4083
851520671-AddedOffRampEdge,829.0,64.6917
851541351,555.0,67.6917
851544880,587.0,67.9667
851548985#1,605.0,67.8917
851550873,1098.0,68.8056
851552197,1228.0,65.8778
851553864,1365.0,65.4917
851555734,1208.0,56.1417
851556422,1510.0,59.375
851560451,829.0,65.7333
851561436,1804.0,67.95
851568240,1160.0,71.3
851569274,396.0,68.525
854162451,1257.0,64.3667
854215625,1160.0,66.2667
860646752-AddedOffRampEdge,1303.0,68.75
861059531,1504.0,69.5958
863751890,2580.0,65.8167
863754537,2665.0,62.6083
867203204,945.0,70.45
867204829,1015.0,67.4667
867204830-AddedOffRampEdge,960.0,68.3
867208766,1154.0,69.0417
867246178,1588.0,66.4667
867247243,1303.0,66.3042
867251845#0,408.0,66.4667
867256162#0,760.0,66.0917
867256162#3,785.0,66.1125
867256163,853.0,68.95
867259033,944.0,63.475
867262165#0,313.0,66.9708
867290381,812.0,66.1375
8954447,1017.0,68.85
95265016#1,726.0,65.725
