link_id,interval_nVehContrib,interval_harmonicMeanSpeed
395336990,3211.0,64.0667
395337004,3881.0,66.55
395343261,2843.0,64.1833
395343763,3419.0,15.2
395354964#0,4810.0,66.8083
395354964#1,5036.0,65.05
395354964#2,4804.0,65.8083
395362577,2756.0,62.0667
395368981#0,7960.0,60.5708
395368986,6512.0,71.5833
395394468,5392.0,63.2111
395394473,6169.0,65.3
395394478,6364.0,65.3458
395439802,2485.0,12.4917
395439803,5588.0,58.6333
395439805,4670.0,58.9958
42397233,2842.0,62.8583
479773092#0,4227.0,66.9833
479773092#1,4980.0,68.45
479773095,5977.0,30.25
479773098,3931.0,27.65
479773099,3501.0,18.1583
5018717,2991.0,44.9333
5018720,2867.0,43.5917
508060359,4016.0,60.7333
508060361,2532.0,61.15
508060362,3212.0,64.1417
508115737#0,4866.0,67.125
508115737#1,4817.0,65.4
508115737#1-AddedOffRampEdge,3690.0,63.725
508115745,4811.0,63.7972
508115768,5472.0,59.275
508115808,8647.0,44.4583
508137802,7293.0,52.8333
508479313#0,2715.0,57.5583
508479317,3586.0,55.5417
508479326,4023.0,46.8083
508479332#0,4626.0,16.2917
508479336,3422.0,29.85
508479355,2686.0,68.8167
508479365#0,5455.0,13.6083
508479370#0,5210.0,30.1583
508479370#1,6668.0,59.1083
509721008,3982.0,17.275
509721010#0-AddedOnRampEdge,5336.0,63.8083
509747240,4434.0,66.9042
509747288,6077.0,48.1083
509747302,4132.0,66.9583
509747310-AddedOnRampEdge,4098.0,66.675
509747324-AddedOnRampEdge,6262.0,29.2833
509747346,4512.0,56.7917
509747348,4845.0,41.2333
509747381,4711.0,31.4583
509747406-AddedOffRampEdge,6876.0,42.975
517168464,3860.0,53.9667
52286756#1,5983.0,63.0917
52324493,4596.0,43.45
544296215#0,5425.0,67.2083
544296216-AddedOffRampEdge,5687.0,31.6083
544296218#0,3311.0,66.3833
544296218#1-AddedOnRampEdge,3586.0,67.4833
544296218#2,4416.0,67.3667
544296221,3056.0,15.9083
550271868,4424.0,35.9792
550284581,5400.0,66.3
550284584-AddedOffRampEdge,5938.0,69.2583
550284598,3036.0,54.6833
550284602,2882.0,62.0833
550284604,3961.0,26.1167
550284605,4048.0,60.85
552389451,5372.0,27.4
552389451-AddedOffRampEdge,5487.0,24.2083
552603209,5983.0,62.925
552603210,4709.0,32.5917
56159747,3667.0,59.6417
60759806,3704.0,63.475
617235581,4869.0,32.3083
617235585#0,6601.0,62.2583
617235594,4864.0,17.525
617235603,2852.0,66.325
617235606,2238.0,64.9125
617235612,5769.0,28.5042
617259138,1870.0,67.6
617259141,4455.0,63.625
617259144-AddedOnRampEdge,6008.0,24.5167
617259148-AddedOnRampEdge,5284.0,28.975
617259170,4503.0,30.9917
617259178,5402.0,46.325
617284141,4578.0,66.1083
617284143,1833.0,67.0417
617284144#0,3715.0,61.475
617284144#1,3564.0,59.8667
617284145#0-AddedOnRampEdge,3378.0,64.6833
617284164,4226.0,66.3833
617284166,5874.0,52.1208
617284173,4904.0,66.9125
617335302,5310.0,33.9167
619042896-AddedOffRampEdge,3613.0,67.5417
619042916,6843.0,59.025
619042919,4714.0,61.15
619042921,6281.0,63.6375
619042924,4032.0,63.3167
685973438,5393.0,53.8917
687721970,3289.0,65.4167
687721973,2420.0,69.1417
687721986,5454.0,28.3
699542380#1,3404.0,61.4292
708314651,6251.0,27.3333
711834658,4846.0,64.4306
727202049,3879.0,66.4583
768291603,5298.0,68.4333
838046085,6273.0,36.7417
848429238,958.0,59.9375
848467540#0,2919.0,65.4167
848467541,1963.0,65.3583
848488831,3214.0,66.4333
848489711,3953.0,23.5542
848489712,3530.0,26.2667
848501101#0,4187.0,14.1333
848743564,4496.0,61.4667
848743565,4116.0,55.3583
848745539#0,4628.0,43.9083
848745539#1,2716.0,60.5917
848748038,761.0,31.5083
848748039,5001.0,35.35
848748039-AddedOffRampEdge,4709.0,35.8333
848751591,4243.0,41.125
848754158,3548.0,30.7
848767838,2280.0,68.0917
848809833,3835.0,65.9917
848809834,3996.0,64.95
848818561,4090.0,66.4167
848875024#0,5686.0,31.5083
848880058,3203.0,64.5583
848920992#0,3528.0,61.95
849677308#0,5521.0,65.8417
849677308#1,5273.0,63.7083
849696784,4704.0,67.5833
849806971#0,3197.0,65.2417
849818316,2149.0,64.625
849821064,2855.0,63.7042
849833093,5686.0,31.5083
850026981,3378.0,68.8
850032296,4941.0,41.9583
850057340#0,4219.0,63.1083
850097346,5522.0,27.5333
850098170,4381.0,66.55
850134421,4488.0,35.175
850376107,2384.0,67.375
850378488,3485.0,23.8
850395062,3132.0,64.65
850615423,5440.0,31.3
850616213,5608.0,61.0917
850746591,1574.0,64.0875
850760258,3211.0,64.0667
851520670,2344.0,70.875
851520671-AddedOffRampEdge,1563.0,65.525
851541351,4352.0,37.375
851544880,4542.0,33.0583
851548985#1,3213.0,63.975
851550873,4987.0,61.2167
851552197,4585.0,62.0472
851553864,5299.0,27.325
851555734,4574.0,58.8667
851556422,5509.0,57.525
851560451,3631.0,24.1
851561436,3941.0,31.9083
851568240,3051.0,71.8667
851569274,4546.0,33.3
854162451,3338.0,25.825
854215625,5067.0,64.7083
860646752-AddedOffRampEdge,4406.0,67.075
861059531,4764.0,26.0333
863751890,8419.0,64.475
863754537,5877.0,60.8333
867203204,3919.0,10.4
867204829,5782.0,48.475
867204830-AddedOffRampEdge,6465.0,47.3417
867208766,3958.0,67.0167
867246178,4852.0,47.3167
867247243,5330.0,31.4625
867251845#0,5083.0,32.8667
867256162#0,3462.0,63.9667
867256162#3,2526.0,65.2
867256163,3929.0,67.4417
867259033,3198.0,62.7875
867262165#0,3823.0,25.2292
867290381,3003.0,60.6458
8954447,5117.0,25.1167
95265016#1,3275.0,34.125
