link_id,interval_nVehContrib,interval_harmonicMeanSpeed
552389451,5070.0,16.4417
552389451-AddedOffRampEdge,5132.0,19.1917
552603209,6112.0,62.75
552603210,3390.0,20.4333
56159747,3722.0,61.9375
60759806,3731.0,64.2333
617235581,3625.0,49.1917
617235585#0,5648.0,62.6833
617235594,4067.0,40.2833
617235603,2874.0,65.9083
617235606,2395.0,64.3958
617235612,5752.0,58.4042
617259138,1600.0,68.3667
617259141,3609.0,50.5833
617259144-AddedOnRampEdge,5608.0,49.1667
617259148-AddedOnRampEdge,5284.0,53.0083
617259170,4878.0,56.875
617259178,5344.0,60.6667
617284141,4577.0,66.1667
617284143,1856.0,69.65
617284144#0,3516.0,61.2917
617284144#1,3400.0,61.775
617284145#0-AddedOnRampEdge,3474.0,65.6917
617284164,4405.0,68.4167
617284166,6106.0,54.7875
617284173,5057.0,67.2458
617335302,4092.0,59.525
619042896-AddedOffRampEdge,3673.0,69.15
619042916,6618.0,60.6
619042919,4398.0,62.1333
619042921,5729.0,63.3
619042924,3939.0,63.6667
685973438,5242.0,55.5333
687721970,3416.0,65.6083
687721973,2390.0,69.4
687721986,5543.0,51.4833
699542380#1,3172.0,64.0042
708314651,8303.0,44.9833
711834658,4028.0,63.8222
727202049,4126.0,66.5083
768291603,3523.0,67.3667
838046085,6300.0,43.9833
848429238,2914.0,51.0667
848467540#0,3162.0,63.5583
848467541,2056.0,65.425
848488831,3628.0,64.9
848489711,3881.0,54.2958
848489712,3812.0,58.875
848501101#0,4366.0,65.6333
848743564,4422.0,59.5583
848743565,4058.0,56.6
848745539#0,4544.0,43.5167
848745539#1,2858.0,59.4
848748038,4452.0,44.3333
848748039,4752.0,48.275
848748039-AddedOffRampEdge,4649.0,54.8583
848751591,4099.0,57.7333
848754158,3060.0,60.275
848767838,2341.0,67.15
848809833,4097.0,65.3
848809834,4247.0,65.3917
848818561,4322.0,67.7167
848875024#0,5823.0,31.825
848880058,3235.0,65.5083
848920992#0,3728.0,61.4167
849677308#0,5433.0,66.7583
849677308#1,5064.0,64.3667
849696784,4738.0,68.7333
849806971#0,3236.0,65.8833
849818316,2425.0,64.7333
849821064,2840.0,65.1875
849833093,5823.0,31.825
850026981,3044.0,68.6417
850032296,5025.0,64.2833
850057340#0,4067.0,63.6833
850097346,5192.0,57.55
850098170,4291.0,66.9583
850134421,3487.0,54.3417
850376107,1647.0,68.4958
850378488,2871.0,32.3
850395062,3376.0,64.8167
850615423,5347.0,27.825
850616213,5526.0,59.0917
850746591,1571.0,64.525
850760258,3344.0,63.9917
851520670,2740.0,69.7833
851520671-AddedOffRampEdge,3345.0,63.9333
851541351,4334.0,52.225
851544880,4583.0,39.8833
851548985#1,3345.0,63.9333
851550873,5135.0,55.3639
851552197,4387.0,63.5833
851553864,5366.0,30.35
851555734,4625.0,57.2917
851556422,5423.0,57.9333
851560451,4253.0,29.4167
851561436,4351.0,61.625
851568240,3310.0,71.8417
851569274,4505.0,62.3417
854162451,2888.0,42.2583
854215625,4980.0,64.075
860646752-AddedOffRampEdge,2952.0,67.4
861059531,5412.0,59.2917
863751890,8003.0,64.525
863754537,4720.0,49.875
867203204,4342.0,17.7833
867204829,5595.0,53.7
867204830-AddedOffRampEdge,6232.0,53.0167
867208766,2929.0,66.7667
867246178,3966.0,65.9667
867247243,5378.0,55.1875
867251845#0,5216.0,51.7583
867256162#0,3780.0,62.9917
867256162#3,2606.0,64.7542
867256163,4236.0,67.7583
867259033,3432.0,63.2292
867262165#0,3865.0,62.2292
867290381,3111.0,60.875
8954447,4944.0,49.1667
95265016#1,3425.0,60.7917
