link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28464124,3469.0,61.8
28464126#1,4329.0,60.3333
28464667,5070.0,65.175
28464668#1,3065.0,61.7167
28464671-AddedOffRampEdge,2759.0,59.7833
28464671-AddedOnRampEdge,2355.0,60.725
28665765,2052.0,66.2417
28665770#0,2051.0,66.3083
301865758,3371.0,57.4083
301865760,3446.0,60.6375
30583337,2052.0,66.2417
30959001,1015.0,64.5417
30959012,3987.0,58.7417
326409095#1,197.0,66.4167
33104348#0,5106.0,61.2583
334904727,3004.0,65.6708
360948375,4561.0,50.0083
363634378,3843.0,64.9
363648766#1-AddedOnRampEdge,2621.0,61.4833
366053237,3567.0,68.675
367132265,870.0,68.1958
394385111,3859.0,61.7
394385113,6155.0,57.9583
394385114#1,3977.0,62.2667
394449801#0,4902.0,57.8708
394449801#1,5959.0,53.5375
394449803,6513.0,53.1417
395336979,2051.0,66.3083
395336990,2051.0,66.3083
395337004,5108.0,61.3417
395343261,3033.0,63.4167
395343763,37.0,68.025
395354964#0,5933.0,61.6917
395354964#1,6073.0,61.5
395354964#2,5751.0,57.9667
395362577,3161.0,63.0667
395368981#0,3460.0,68.525
395368986,3190.0,71.6167
395394468,3054.0,60.75
395394473,6257.0,54.1417
395394478,7073.0,53.2042
395439802,3213.0,63.8333
395439803,2747.0,64.9167
395439805,2569.0,63.7417
42397233,2562.0,64.7083
479773092#0,5141.0,60.625
479773092#1,1080.0,56.5333
479773095,2735.0,65.575
479773098,2349.0,62.9583
479773099,1014.0,68.2167
5018717,2847.0,43.5333
5018720,2420.0,44.6083
508060359,1854.0,66.2083
508060361,2185.0,61.5167
508060362,2051.0,66.4167
508115737#0,4889.0,65.1833
508115737#1,4835.0,64.0667
508115737#1-AddedOffRampEdge,3823.0,61.0083
508115745,5104.0,62.5333
508115768,3530.0,65.9667
508115808,3856.0,62.35
508137802,3577.0,58.625
508479313#0,2995.0,59.175
508479317,3532.0,67.3917
508479326,3468.0,63.7
508479332#0,3072.0,64.725
508479336,3267.0,61.1583
508479355,3501.0,63.4333
508479365#0,3347.0,68.7917
508479370#0,2763.0,64.775
508479370#1,2600.0,63.2667
509721008,2600.0,60.6333
509721010#0-AddedOnRampEdge,6270.0,53.875
509747240,5588.0,58.5958
509747288,2310.0,67.1583
509747302,5150.0,58.9
509747310-AddedOnRampEdge,5208.0,61.5167
509747324-AddedOnRampEdge,2247.0,66.2917
509747346,5046.0,56.7417
509747348,2546.0,66.6
509747381,2590.0,66.7083
509747406-AddedOffRampEdge,6881.0,59.975
517168464,841.0,67.125
52286756#1,6140.0,63.0917
52324493,2394.0,62.35
544296215#0,2141.0,69.95
544296216-AddedOffRampEdge,3238.0,67.0083
544296218#0,4418.0,51.9
544296218#1-AddedOnRampEdge,4706.0,41.9333
544296218#2,5782.0,40.7583
544296221,3393.0,64.4417
550271868,794.0,67.1083
550284581,4355.0,63.1667
550284584-AddedOffRampEdge,4414.0,66.4083
550284598,3161.0,59.8167
550284602,3188.0,58.0292
550284604,1563.0,66.2583
550284605,3431.0,59.2167
552389451,3139.0,63.3167
552389451-AddedOffRampEdge,3140.0,63.0583
552603209,6140.0,62.9333
552603210,3440.0,64.025
56159747,2814.0,66.6125
60759806,2968.0,63.5417
617235581,5658.0,57.4417
617235585#0,6510.0,60.825
617235594,2299.0,66.2667
617235603,3190.0,67.15
617235606,2646.0,65.5333
617235612,966.0,65.7917
617259138,3353.0,64.9792
617259141,3695.0,65.0583
617259144-AddedOnRampEdge,2716.0,69.05
617259148-AddedOnRampEdge,2638.0,65.5833
617259170,2719.0,57.2917
617259178,2790.0,66.5417
617284141,4453.0,63.85
617284143,3328.0,66.0667
617284144#0,1089.0,67.4333
617284144#1,1625.0,58.7833
617284145#0-AddedOnRampEdge,3677.0,64.7333
617284164,4293.0,65.2667
617284166,3518.0,63.0792
617284173,4419.0,63.7417
617335302,5089.0,53.7333
619042896-AddedOffRampEdge,4716.0,62.3667
619042916,3907.0,64.7417
619042919,2217.0,64.1167
619042921,6537.0,62.7417
619042924,4544.0,47.325
685973438,2635.0,62.65
687721970,3988.0,60.9583
687721973,3751.0,65.9917
687721986,2112.0,67.0917
699542380#1,1734.0,65.0458
708314651,6259.0,48.2667
711834658,3941.0,55.8778
727202049,5106.0,61.2583
768291603,4875.0,66.6583
838046085,1806.0,68.675
848429238,2862.0,65.7583
848467540#0,3741.0,64.0917
848467541,2858.0,62.9583
848488831,3754.0,66.0583
848489711,746.0,66.9042
848489712,1189.0,63.3833
848501101#0,841.0,68.1167
848743564,3077.0,61.1806
848743565,2977.0,63.4417
848745539#0,3523.0,55.075
848745539#1,2437.0,65.4833
848748038,1167.0,65.5167
848748039,1398.0,65.9458
848748039-AddedOffRampEdge,1303.0,66.7333
848751591,1176.0,65.875
848754158,797.0,67.1083
848767838,2052.0,68.5083
848809833,4073.0,66.8083
848809834,4020.0,63.4083
848818561,4266.0,62.6875
848875024#0,3242.0,66.8167
848880058,4045.0,64.6583
848920992#0,4314.0,61.1167
849677308#0,3244.0,58.0083
849677308#1,3505.0,58.5333
849696784,4805.0,64.3417
849806971#0,3368.0,56.95
849818316,2565.0,64.375
849821064,685.0,67.2667
849833093,3242.0,66.8167
850026981,2622.0,68.6167
850032296,5656.0,58.2083
850057340#0,3627.0,62.6167
850097346,1468.0,63.3167
850098170,4090.0,66.0583
850134421,1231.0,66.1667
850376107,3973.0,64.575
850378488,970.0,66.65
850395062,5141.0,60.8167
850615423,2236.0,61.9667
850616213,5417.0,61.8042
850746591,2914.0,65.0583
850760258,2051.0,66.3083
851520670,1542.0,70.8583
851520671-AddedOffRampEdge,1325.0,65.2333
851541351,1102.0,67.6083
851544880,1180.0,66.7542
851548985#1,2052.0,66.2417
851550873,2841.0,67.675
851552197,2717.0,64.1611
851553864,3633.0,59.7167
851555734,4275.0,56.775
851556422,2719.0,61.3083
851560451,3418.0,62.2917
851561436,2730.0,66.3583
851568240,4698.0,66.9
851569274,1008.0,70.05
854162451,1582.0,64.5833
854215625,4727.0,64.25
860646752-AddedOffRampEdge,3754.0,65.2667
861059531,2762.0,67.5417
863751890,6043.0,62.1417
863754537,5170.0,60.9417
867203204,1891.0,70.15
867204829,2354.0,65.2167
867204830-AddedOffRampEdge,2278.0,67.1
867208766,4641.0,61.1
867246178,5580.0,56.3333
867247243,2945.0,64.2583
867251845#0,867.0,66.75
867256162#0,4371.0,64.2833
867256162#3,2362.0,65.2125
867256163,4686.0,66.4833
867259033,3668.0,61.7333
867262165#0,765.0,66.8417
867290381,3856.0,62.8667
8954447,2271.0,65.3083
95265016#1,1134.0,65.4167
