link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28434077,2897.0,28.3917
28435047,3234.0,62.5542
28435048,3050.0,63.5083
28435496,4274.0,57.2042
28435573,4430.0,50.7833
28437104,2770.0,58.7583
28437190#1,4430.0,65.9333
28437207,2346.0,64.7
28464124,4077.0,61.2833
28464126#1,5037.0,57.45
28464667,6756.0,59.9
28464668#1,4767.0,62.1167
28464671-AddedOffRampEdge,4380.0,60.625
28464671-AddedOnRampEdge,3460.0,59.6583
28665765,2894.0,63.5
28665770#0,2891.0,63.5833
301865758,3794.0,57.2
301865760,4235.0,58.5042
30583337,2894.0,63.5
30959001,2154.0,65.0375
30959012,3918.0,19.8333
326409095#1,1089.0,54.325
33104348#0,4878.0,56.0583
334904727,4328.0,41.8208
360948375,4403.0,36.8667
363634378,5574.0,36.1417
363648766#1-AddedOnRampEdge,4341.0,55.35
366053237,5390.0,35.5667
367132265,2292.0,65.3583
394385111,4831.0,57.1167
394385113,5470.0,58.075
394385114#1,3572.0,62.2417
394449801#0,4039.0,30.6167
394449801#1,5272.0,23.5958
394449803,6280.0,34.2417
395336979,2891.0,63.5833
395336990,2891.0,63.5833
395337004,4879.0,56.0917
395343261,3232.0,52.275
395343763,495.0,67.5167
395354964#0,6502.0,51.525
395354964#1,6656.0,50.1083
395354964#2,6255.0,47.55
395362577,2769.0,15.4167
395368981#0,5294.0,65.7333
395368986,4775.0,71.2083
395394468,4460.0,61.2111
395394473,5732.0,36.25
395394478,6791.0,33.4583
395439802,4636.0,36.7917
395439803,4784.0,63.6583
395439805,4460.0,59.0417
42397233,3346.0,59.9167
479773092#0,5731.0,44.7917
479773092#1,6700.0,45.1833
479773095,4847.0,60.3917
479773098,4892.0,57.7667
479773099,3279.0,60.8
5018717,3254.0,53.4167
5018720,3176.0,54.575
508060359,3349.0,58.875
508060361,2795.0,58.5333
508060362,2895.0,63.6917
508115737#0,6534.0,53.325
508115737#1,6213.0,58.2167
508115737#1-AddedOffRampEdge,5221.0,58.1167
508115745,5071.0,54.85
508115768,4880.0,43.5
508115808,6547.0,60.625
508137802,4392.0,58.35
508479313#0,3984.0,36.4667
508479317,4956.0,37.4083
508479326,4674.0,38.5917
508479332#0,4783.0,26.975
508479336,3921.0,37.9667
508479355,4715.0,55.5333
508479365#0,4036.0,65.3083
508479370#0,3483.0,61.3917
508479370#1,3616.0,61.575
509721008,3728.0,60.4667
509721010#0-AddedOnRampEdge,6344.0,44.8583
509747240,6106.0,49.9667
509747288,4258.0,63.3417
509747302,6029.0,41.4583
509747310-AddedOnRampEdge,6054.0,43.3667
509747324-AddedOnRampEdge,4006.0,64.0
509747346,5307.0,50.6083
509747348,4319.0,64.9083
509747381,4956.0,60.8917
509747406-AddedOffRampEdge,8036.0,43.9167
517168464,2456.0,66.0417
52286756#1,6295.0,52.175
52324493,3904.0,60.1125
544296215#0,2627.0,65.3583
544296216-AddedOffRampEdge,4977.0,63.55
544296218#0,4631.0,35.75
544296218#1-AddedOnRampEdge,4772.0,19.8167
544296218#2,6410.0,28.5583
544296221,5147.0,41.6
550271868,1533.0,65.175
550284581,5108.0,62.2083
550284584-AddedOffRampEdge,5305.0,64.2
550284598,3905.0,58.3083
550284602,3845.0,58.6792
550284604,3001.0,59.9583
550284605,4441.0,55.8833
552389451,4938.0,62.8417
552389451-AddedOffRampEdge,4910.0,61.1667
552603209,6295.0,52.075
552603210,4255.0,58.9917
56159747,4508.0,37.7458
60759806,4393.0,60.5083
617235581,6019.0,35.3833
617235585#0,6116.0,37.175
617235594,5180.0,60.3333
617235603,2857.0,31.5167
617235606,3151.0,58.1
617235612,4174.0,63.6417
617259138,3511.0,53.0333
617259141,4848.0,63.3833
617259144-AddedOnRampEdge,4502.0,65.5
617259148-AddedOnRampEdge,4223.0,63.5083
617259170,4411.0,66.3417
617259178,5217.0,64.1833
617284141,6995.0,50.0917
617284143,3412.0,60.6083
617284144#0,2467.0,65.675
617284144#1,2476.0,64.7083
617284145#0-AddedOnRampEdge,3375.0,61.1167
617284164,6147.0,66.6333
617284166,5275.0,62.1958
617284173,5896.0,62.3375
617335302,6204.0,34.8417
619042896-AddedOffRampEdge,4451.0,39.1583
619042916,5263.0,63.475
619042919,2843.0,62.775
619042921,6815.0,49.7583
619042924,4534.0,29.1917
685973438,5062.0,53.8167
687721970,4087.0,46.5
687721973,4381.0,44.8167
687721986,3883.0,64.0833
699542380#1,2696.0,63.5958
708314651,7455.0,50.2833
711834658,4722.0,55.4944
727202049,4878.0,56.0583
768291603,5747.0,33.6417
838046085,4051.0,67.5333
848429238,4265.0,64.4208
848467540#0,4218.0,27.1792
848467541,3606.0,49.7417
848488831,4688.0,59.4417
848489711,2249.0,66.7625
848489712,2898.0,62.7833
848501101#0,2739.0,68.875
848743564,5233.0,39.4028
848743565,4813.0,41.1
848745539#0,4937.0,30.4833
848745539#1,3632.0,54.2333
848748038,3622.0,57.9833
848748039,4279.0,59.6083
848748039-AddedOffRampEdge,4050.0,59.8
848751591,3538.0,57.6583
848754158,2368.0,63.5417
848767838,3286.0,62.5583
848809833,5262.0,64.45
848809834,5809.0,62.2333
848818561,5882.0,58.9667
848875024#0,4978.0,63.3833
848880058,3366.0,61.75
848920992#0,3839.0,54.2458
849677308#0,4530.0,57.45
849677308#1,4725.0,57.9083
849696784,4030.0,38.6
849806971#0,3232.0,57.575
849818316,2243.0,16.1167
849821064,1541.0,67.175
849833093,4978.0,63.3833
850026981,4263.0,67.0
850032296,6032.0,43.4167
850057340#0,5501.0,50.3667
850097346,4200.0,60.2417
850098170,6445.0,51.675
850134421,2395.0,63.4083
850376107,4879.0,49.9625
850378488,2065.0,66.2
850395062,4830.0,55.2417
850615423,3707.0,62.8083
850616213,6212.0,40.4792
850746591,3666.0,51.6917
850760258,2891.0,63.5833
851520670,1720.0,69.9167
851520671-AddedOffRampEdge,1401.0,62.9083
851541351,2433.0,66.25
851544880,2596.0,67.0208
851548985#1,2894.0,63.5
851550873,4151.0,48.0583
851552197,3163.0,57.4861
851553864,4493.0,53.4
851555734,5245.0,52.7083
851556422,3353.0,58.6333
851560451,4849.0,37.875
851561436,3878.0,65.1
851568240,5670.0,58.25
851569274,2630.0,67.8167
854162451,3346.0,56.925
854215625,7197.0,48.2167
860646752-AddedOffRampEdge,4256.0,35.6333
861059531,4291.0,66.3958
863751890,7679.0,61.4833
863754537,6373.0,59.3417
867203204,2919.0,69.925
867204829,4183.0,63.0167
867204830-AddedOffRampEdge,4313.0,62.6083
867208766,5598.0,52.5833
867246178,5847.0,45.6375
867247243,4994.0,60.1167
867251845#0,4336.0,62.9167
867256162#0,5034.0,36.1833
867256162#3,2635.0,56.3708
867256163,5520.0,31.9917
867259033,3623.0,26.7083
867262165#0,2353.0,66.1042
867290381,4070.0,44.35
8954447,4041.0,63.4333
95265016#1,2577.0,65.5
