link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28358875#1,5036.0,59.9417
28358961,6408.0,60.5917
28359025-AddedOnRampEdge,4496.0,64.3
28359059#1,6670.0,61.9375
28378884#0,5942.0,59.0083
28378888#1-AddedOnRampEdge,5474.0,60.0917
28379295,2647.0,61.5583
28379297,3020.0,60.5792
28396115#1,3752.0,65.2083
28413844,6837.0,56.2167
28414195,3532.0,57.0167
28414204#0,5109.0,43.0917
28414349#1,4416.0,62.5167
28433582,5036.0,47.9333
28433597,2571.0,62.25
28433664#1,2639.0,65.9
28433666#1,4194.0,34.5917
28433994#1,2871.0,61.8625
28434077,2956.0,58.1417
28435047,3845.0,60.3417
28435048,2810.0,64.1167
28435496,3959.0,59.5917
28435573,4139.0,59.5167
28437104,2235.0,57.1042
28437190#1,3440.0,64.675
28437207,2263.0,64.5583
28464124,4007.0,60.9833
28464126#1,5005.0,57.325
28464667,5587.0,59.85
28464668#1,4552.0,61.225
28464671-AddedOffRampEdge,4361.0,60.45
28464671-AddedOnRampEdge,3463.0,59.6917
28665765,2674.0,64.1667
28665770#0,2678.0,64.2583
301865758,3866.0,56.675
301865760,4025.0,59.7583
30583337,2674.0,64.1667
30959001,1798.0,64.7875
30959012,3534.0,55.8208
326409095#1,3084.0,56.4667
33104348#0,4622.0,59.3417
334904727,4136.0,60.6375
360948375,4659.0,52.6167
363634378,5235.0,58.2833
363648766#1-AddedOnRampEdge,3867.0,59.5917
366053237,4993.0,63.1917
367132265,2170.0,63.9833
394385111,4743.0,56.4167
394385113,5028.0,56.875
394385114#1,3284.0,61.45
394449801#0,4057.0,59.2375
394449801#1,5169.0,49.3833
394449803,6135.0,45.45
395336979,2678.0,64.2583
395336990,2678.0,64.2583
395337004,4624.0,59.4417
395343261,2876.0,60.05
395343763,1649.0,66.4583
395354964#0,5717.0,58.475
395354964#1,5890.0,58.7667
395354964#2,5589.0,56.8167
395362577,2683.0,56.275
395368981#0,4920.0,64.3917
395368986,4537.0,71.25
395394468,4265.0,60.0139
395394473,5928.0,49.6667
395394478,6680.0,45.1667
395439802,4668.0,57.325
395439803,4332.0,63.9167
395439805,3951.0,63.7083
42397233,2900.0,61.3917
479773092#0,5070.0,58.95
479773092#1,5998.0,60.8167
479773095,4635.0,59.725
479773098,4599.0,57.7833
479773099,3010.0,60.7083
5018717,3096.0,51.9917
5018720,2723.0,53.6917
508060359,3212.0,58.6917
508060361,2504.0,58.7167
508060362,2679.0,64.35
508115737#0,5384.0,62.175
508115737#1,5461.0,62.9417
508115737#1-AddedOffRampEdge,4578.0,58.5417
508115745,4835.0,58.275
508115768,4613.0,62.0083
508115808,6167.0,61.0583
508137802,4624.0,58.6583
508479313#0,3750.0,50.075
508479317,4892.0,55.225
508479326,4733.0,55.8333
508479332#0,4358.0,60.0917
508479336,4180.0,57.9917
508479355,4377.0,55.675
508479365#0,4039.0,61.0333
508479370#0,3699.0,60.2
508479370#1,3717.0,61.6583
509721008,3846.0,59.7667
509721010#0-AddedOnRampEdge,6466.0,52.1333
509747240,5588.0,56.6833
509747288,4071.0,63.4917
509747302,5482.0,54.75
509747310-AddedOnRampEdge,5521.0,56.6333
509747324-AddedOnRampEdge,3862.0,62.2833
509747346,4922.0,58.4917
509747348,4280.0,64.05
509747381,4394.0,60.6583
509747406-AddedOffRampEdge,7452.0,57.825
517168464,2268.0,67.0583
52286756#1,6061.0,55.8583
52324493,3674.0,60.4458
544296215#0,2808.0,64.6417
544296216-AddedOffRampEdge,4666.0,63.7917
544296218#0,4296.0,55.425
544296218#1-AddedOnRampEdge,4752.0,46.3917
544296218#2,5996.0,45.3833
544296221,4940.0,58.4083
550271868,1433.0,65.2625
550284581,5173.0,60.9417
550284584-AddedOffRampEdge,5321.0,63.7583
550284598,3215.0,59.7667
550284602,3241.0,59.5917
550284604,2810.0,60.5583
550284605,3975.0,56.5667
552389451,4448.0,62.0
552389451-AddedOffRampEdge,4427.0,61.5833
552603209,6066.0,55.7583
552603210,3945.0,63.1083
56159747,3865.0,62.1208
60759806,3730.0,60.6125
617235581,5727.0,53.7
617235585#0,6632.0,54.0958
617235594,4917.0,65.375
617235603,2640.0,62.625
617235606,2994.0,63.7083
617235612,3360.0,64.6458
617259138,2991.0,66.1458
617259141,4259.0,63.4
617259144-AddedOnRampEdge,4272.0,66.2
617259148-AddedOnRampEdge,4202.0,62.2
617259170,4291.0,63.3583
617259178,4687.0,64.4667
617284141,5374.0,58.5333
617284143,2963.0,65.525
617284144#0,2342.0,67.2417
617284144#1,2513.0,67.7333
617284145#0-AddedOnRampEdge,2958.0,63.8583
617284164,5377.0,65.8167
617284166,5165.0,60.9375
617284173,4988.0,63.4167
617335302,5422.0,54.275
619042896-AddedOffRampEdge,4355.0,58.8583
619042916,5025.0,62.5833
619042919,2808.0,63.3917
619042921,6696.0,58.3333
619042924,4682.0,53.65
685973438,4461.0,57.6917
687721970,4102.0,60.1
687721973,3696.0,65.0583
687721986,3757.0,63.0333
699542380#1,2551.0,63.9333
708314651,7405.0,63.1417
711834658,5228.0,58.6278
727202049,4622.0,59.3417
768291603,5359.0,64.8417
838046085,3706.0,62.6667
848429238,3954.0,69.0208
848467540#0,3800.0,55.3875
848467541,2729.0,61.15
848488831,4282.0,63.1917
848489711,2092.0,66.0167
848489712,2710.0,62.4167
848501101#0,2544.0,68.0
848743564,4798.0,56.4722
848743565,4492.0,55.325
848745539#0,5004.0,44.0417
848745539#1,3248.0,59.8917
848748038,2852.0,60.3167
848748039,3721.0,59.9208
848748039-AddedOffRampEdge,3506.0,59.5333
848751591,3063.0,57.9083
848754158,2211.0,63.0833
848767838,2950.0,63.7333
848809833,4422.0,65.0917
848809834,5105.0,62.775
848818561,5056.0,60.1542
848875024#0,4670.0,63.6083
848880058,2928.0,63.75
848920992#0,3401.0,62.0208
849677308#0,4437.0,56.8667
849677308#1,4678.0,58.1667
849696784,4035.0,62.6333
849806971#0,3140.0,56.8833
849818316,2220.0,61.625
849821064,1542.0,67.0917
849833093,4670.0,63.6083
850026981,3599.0,67.2583
850032296,5466.0,58.0083
850057340#0,4389.0,59.8
850097346,3576.0,61.95
850098170,5073.0,62.2417
850134421,1929.0,65.0667
850376107,3852.0,63.5042
850378488,1865.0,67.15
850395062,4771.0,59.4333
850615423,3655.0,62.125
850616213,5828.0,54.5958
850746591,2805.0,64.1833
850760258,2678.0,64.2583
851520670,1702.0,70.7083
851520671-AddedOffRampEdge,1423.0,61.8167
851541351,2357.0,65.0833
851544880,2391.0,67.2292
851548985#1,2674.0,64.1667
851550873,3782.0,64.1583
851552197,3063.0,62.7806
851553864,4262.0,57.8333
851555734,5154.0,52.575
851556422,3513.0,59.2583
851560451,4832.0,56.3583
851561436,3884.0,64.1
851568240,5069.0,59.475
851569274,2530.0,67.6167
854162451,3284.0,64.625
854215625,5593.0,58.7917
860646752-AddedOffRampEdge,4355.0,65.7167
861059531,4198.0,64.7125
863751890,7265.0,60.5583
863754537,5752.0,59.25
867203204,2988.0,69.2417
867204829,4066.0,62.675
867204830-AddedOffRampEdge,4107.0,60.8917
867208766,5016.0,58.125
867246178,5378.0,60.0375
867247243,4591.0,60.0958
867251845#0,3021.0,63.0833
867256162#0,4450.0,47.225
867256162#3,3041.0,61.3375
867256163,4888.0,50.65
867259033,3354.0,50.1708
867262165#0,2209.0,66.0167
867290381,3602.0,59.6042
8954447,3901.0,62.525
95265016#1,2544.0,65.2667
