link_id,interval_nVehContrib,interval_harmonicMeanSpeed
508115808,8661.0,44.6917
508137802,7490.0,54.25
508479313#0,2889.0,57.8
508479317,3705.0,55.4167
508479326,4067.0,45.6917
508479332#0,4668.0,16.65
508479336,3733.0,30.9083
508479355,2707.0,69.1917
508479365#0,5513.0,13.4917
508479370#0,5233.0,30.7083
508479370#1,6675.0,57.825
509721008,4088.0,17.9667
509721010#0-AddedOnRampEdge,5333.0,63.7083
509747240,4514.0,67.8333
509747288,5992.0,44.3583
509747302,4141.0,67.1333
509747310-AddedOnRampEdge,4232.0,66.7333
509747324-AddedOnRampEdge,6072.0,43.425
509747346,4531.0,57.925
509747348,5057.0,53.0667
509747381,4697.0,22.0417
509747406-AddedOffRampEdge,6917.0,45.0583
517168464,3734.0,55.8833
52286756#1,6060.0,62.3917
52324493,4882.0,50.2458
544296215#0,5598.0,66.4667
544296216-AddedOffRampEdge,5741.0,29.25
544296218#0,3204.0,66.275
544296218#1-AddedOnRampEdge,3620.0,68.525
544296218#2,4264.0,67.0083
544296221,3344.0,23.425
550271868,4380.0,37.725
550284581,5517.0,66.075
550284584-AddedOffRampEdge,5922.0,68.3833
550284598,2874.0,52.925
550284602,2729.0,47.925
550284604,3957.0,23.925
550284605,3975.0,61.85
552389451,5535.0,23.9333
552389451-AddedOffRampEdge,5686.0,27.1667
552603209,6062.0,62.2417
552603210,4605.0,24.0083
56159747,3656.0,58.3708
60759806,3474.0,59.85
617235581,4953.0,33.5833
617235585#0,6572.0,62.1958
617235594,5391.0,31.825
617235603,2837.0,65.025
617235606,2202.0,65.2625
617235612,5829.0,33.3708
617259138,1900.0,67.4167
617259141,4496.0,64.0917
617259144-AddedOnRampEdge,5128.0,22.5833
617259148-AddedOnRampEdge,5292.0,33.0833
617259170,4565.0,28.0083
617259178,5307.0,44.15
617284141,4594.0,65.9833
617284143,1889.0,67.675
617284144#0,3656.0,59.9417
617284144#1,3519.0,61.775
617284145#0-AddedOnRampEdge,3753.0,58.9417
617284164,4167.0,66.6333
617284166,6124.0,54.9333
617284173,4735.0,67.6667
617335302,5277.0,35.6917
619042896-AddedOffRampEdge,3539.0,66.8417
619042916,7024.0,60.5917
619042919,4620.0,60.9333
619042921,6479.0,63.1875
619042924,3842.0,62.8333
685973438,5341.0,48.4083
687721970,3316.0,65.2917
687721973,2492.0,68.5917
687721986,5457.0,44.725
699542380#1,3461.0,60.825
708314651,8158.0,28.4667
711834658,4916.0,64.8333
727202049,3956.0,66.45
768291603,5378.0,67.0083
838046085,6426.0,38.0167
848429238,4325.0,52.7458
848467540#0,2956.0,65.1542
848467541,1969.0,65.1917
848488831,3195.0,66.525
848489711,3948.0,22.4208
848489712,3612.0,26.6917
848501101#0,4187.0,17.7
848743564,4505.0,58.1194
848743565,4107.0,55.2333
848745539#0,4652.0,43.1
848745539#1,2770.0,59.275
848748038,4991.0,32.2083
848748039,5114.0,38.0458
848748039-AddedOffRampEdge,4769.0,37.675
848751591,4305.0,41.6333
848754158,3488.0,37.3917
848767838,2347.0,68.5583
848809833,3627.0,69.1083
848809834,3986.0,64.95
848818561,4042.0,66.8625
848875024#0,5742.0,29.15
848880058,3379.0,65.1083
848920992#0,4163.0,58.7333
849677308#0,5563.0,66.1167
849677308#1,5297.0,63.7167
849696784,4923.0,68.75
849806971#0,3192.0,65.4417
849818316,2273.0,64.3917
849821064,2905.0,63.8042
849833093,5742.0,29.15
850026981,3210.0,68.7917
850032296,4985.0,42.5083
850057340#0,4185.0,63.125
850097346,5712.0,31.6833
850098170,4439.0,66.2333
850134421,4692.0,38.2917
850376107,2391.0,67.3958
850378488,3691.0,25.5833
850395062,3273.0,64.6
850615423,5823.0,38.15
850616213,5493.0,57.9375
850746591,1623.0,64.2125
850760258,3339.0,63.8
851520670,2382.0,71.8667
851520671-AddedOffRampEdge,1551.0,66.6917
851541351,4464.0,50.2583
851544880,4670.0,33.6667
851548985#1,3337.0,63.7
851550873,5118.0,53.3222
851552197,4537.0,61.7833
851553864,5274.0,32.3583
851555734,4961.0,65.6917
851556422,5628.0,57.3083
851560451,3689.0,23.0833
851561436,4216.0,33.0917
851568240,3084.0,72.0
851569274,4646.0,58.8667
854162451,3754.0,37.7333
854215625,5042.0,65.025
860646752-AddedOffRampEdge,4472.0,66.8583
861059531,5108.0,28.5542
863751890,8458.0,64.0083
863754537,5878.0,60.35
867203204,4003.0,12.025
867204829,5607.0,47.1667
867204830-AddedOffRampEdge,6212.0,46.375
867208766,4058.0,66.45
867246178,4880.0,50.8
867247243,5233.0,29.7917
867251845#0,5061.0,38.3833
867256162#0,3604.0,63.4583
867256162#3,2612.0,64.7208
867256163,4097.0,67.3333
867259033,2814.0,63.6833
867262165#0,3816.0,22.8167
867290381,2989.0,60.925
8954447,5166.0,24.225
95265016#1,3625.0,57.8833
