link_id,interval_nVehContrib,interval_harmonicMeanSpeed
617284144#1,1391.0,67.2667
617284145#0-AddedOnRampEdge,3722.0,65.6833
617284164,4061.0,65.325
617284166,3533.0,62.7375
617284173,4511.0,64.5042
617335302,4971.0,56.225
619042896-AddedOffRampEdge,4492.0,59.5667
619042916,3623.0,66.2333
619042919,2611.0,64.0583
619042921,6330.0,62.6583
619042924,5386.0,55.0083
685973438,2627.0,62.825
687721970,4281.0,60.2333
687721973,3900.0,66.25
687721986,1973.0,65.7083
699542380#1,1764.0,65.35
708314651,5852.0,47.0083
711834658,3838.0,63.8528
727202049,5112.0,61.2
768291603,5017.0,66.2167
838046085,1415.0,67.4417
848429238,2803.0,65.5917
848467540#0,3716.0,62.3042
848467541,3000.0,63.1083
848488831,3649.0,66.5833
848489711,713.0,67.3042
848489712,1314.0,64.15
848501101#0,809.0,68.15
848743564,3110.0,61.4611
848743565,3077.0,64.1833
848745539#0,3778.0,57.125
848745539#1,2442.0,66.275
848748038,1144.0,67.0417
848748039,1316.0,64.8958
848748039-AddedOffRampEdge,1219.0,66.15
848751591,1134.0,65.7333
848754158,821.0,67.0333
848767838,2026.0,68.2333
848809833,4223.0,66.4083
848809834,4353.0,62.475
848818561,4361.0,61.3125
848875024#0,3198.0,66.6833
848880058,4274.0,65.5083
848920992#0,4347.0,62.0083
849677308#0,2944.0,57.4833
849677308#1,3090.0,59.0833
849696784,4405.0,65.3333
849806971#0,3028.0,62.675
849818316,2613.0,63.6833
849821064,651.0,67.2625
849833093,3198.0,66.6833
850026981,2393.0,68.3917
850032296,5461.0,58.9917
850057340#0,3737.0,62.5667
850097346,1383.0,63.9167
850098170,4048.0,66.1667
850134421,1256.0,65.0083
850376107,4034.0,64.5167
850378488,937.0,66.2833
850395062,5713.0,60.0167
850615423,2429.0,63.5333
850616213,5403.0,61.3542
850746591,2856.0,62.5083
850760258,2035.0,66.35
851520670,1521.0,69.6333
851520671-AddedOffRampEdge,1440.0,62.875
851541351,1015.0,67.0
851544880,1135.0,67.7833
851548985#1,2036.0,66.3083
851550873,2772.0,67.3944
851552197,2835.0,63.6389
851553864,3569.0,61.975
851555734,4545.0,64.3583
851556422,2429.0,60.875
851560451,3230.0,64.8
851561436,2738.0,66.9333
851568240,5386.0,63.975
851569274,1028.0,67.2
854162451,1903.0,64.975
854215625,4663.0,64.1083
860646752-AddedOffRampEdge,3991.0,65.4583
861059531,2609.0,69.0333
863751890,6209.0,62.7583
863754537,5209.0,60.6917
867203204,1755.0,70.4833
867204829,2379.0,64.9667
867204830-AddedOffRampEdge,2368.0,67.0667
867208766,4720.0,61.325
867246178,5601.0,58.8333
867247243,2718.0,65.0375
867251845#0,1059.0,66.375
867256162#0,4187.0,62.9833
867256162#3,2360.0,65.6958
867256163,4510.0,62.125
867259033,3273.0,63.75
867262165#0,743.0,66.8083
867290381,3823.0,62.4167
8954447,2161.0,66.2917
95265016#1,1266.0,66.075
