link_id,interval_nVehContrib,interval_harmonicMeanSpeed
509747240,5918.0,61.5042
509747288,4175.0,63.8417
509747302,6096.0,36.1833
509747310-AddedOnRampEdge,6135.0,37.55
509747324-AddedOnRampEdge,3895.0,64.175
509747346,5190.0,43.8417
509747348,4125.0,65.1583
509747381,4923.0,61.5833
509747406-AddedOffRampEdge,8049.0,43.3667
517168464,2460.0,65.8667
52286756#1,6303.0,52.6583
52324493,3848.0,59.4708
544296215#0,2722.0,65.5417
544296216-AddedOffRampEdge,4918.0,63.675
544296218#0,4994.0,37.625
544296218#1-AddedOnRampEdge,5192.0,21.625
544296218#2,6825.0,32.9
544296221,5129.0,53.1417
550271868,1568.0,65.6292
550284581,5104.0,63.7167
550284584-AddedOffRampEdge,5232.0,64.9667
550284598,3995.0,54.9167
550284602,3901.0,57.0958
550284604,3081.0,59.8833
550284605,4392.0,56.45
552389451,4899.0,61.7417
552389451-AddedOffRampEdge,4900.0,58.4833
552603209,6302.0,52.5583
552603210,4297.0,60.725
56159747,4606.0,38.3583
60759806,4367.0,60.4167
617235581,6003.0,34.0
617235585#0,6061.0,36.8833
617235594,5522.0,64.2833
617235603,2924.0,25.9667
617235606,3113.0,58.7042
617235612,4182.0,60.7
617259138,3609.0,60.2625
617259141,4767.0,63.5583
617259144-AddedOnRampEdge,4253.0,69.6
617259148-AddedOnRampEdge,4096.0,63.9333
617259170,4407.0,63.3333
617259178,5195.0,64.8583
617284141,6799.0,45.85
617284143,3588.0,64.0833
617284144#0,2501.0,64.8417
617284144#1,2419.0,65.8917
617284145#0-AddedOnRampEdge,3429.0,62.65
617284164,6303.0,67.5417
617284166,5422.0,61.5208
617284173,5884.0,61.7958
617335302,6160.0,31.025
619042896-AddedOffRampEdge,4677.0,53.0417
619042916,5315.0,63.075
619042919,2817.0,62.9
619042921,6771.0,50.65
619042924,4999.0,32.8833
685973438,5111.0,54.75
687721970,4106.0,31.125
687721973,4358.0,31.325
687721986,3734.0,64.5833
699542380#1,2782.0,63.35
708314651,7496.0,44.75
711834658,4715.0,59.6528
727202049,4832.0,56.5833
768291603,5730.0,27.2
838046085,3966.0,57.0833
848429238,4172.0,63.925
848467540#0,4256.0,27.5875
848467541,3593.0,49.1333
848488831,4691.0,58.175
848489711,2164.0,65.8042
848489712,2790.0,62.2333
848501101#0,2623.0,62.3833
848743564,5387.0,42.2139
848743565,4962.0,43.2167
848745539#0,5094.0,31.6667
848745539#1,3833.0,54.2333
848748038,3645.0,56.3
848748039,4242.0,56.2875
848748039-AddedOffRampEdge,4063.0,54.7917
848751591,3567.0,59.6083
848754158,2403.0,63.0583
848767838,3486.0,62.9
848809833,5313.0,64.0667
848809834,5834.0,62.3583
848818561,5903.0,58.5625
848875024#0,4919.0,63.4917
848880058,3447.0,63.9333
848920992#0,3816.0,49.4375
849677308#0,4802.0,56.2583
849677308#1,4912.0,58.725
849696784,4084.0,23.1333
849806971#0,3189.0,55.6667
849818316,2203.0,15.4167
849821064,1568.0,65.7042
849833093,4919.0,63.4917
850026981,4220.0,66.3917
850032296,5868.0,37.125
850057340#0,5399.0,51.4333
850097346,4189.0,60.2333
850098170,6416.0,52.8917
850134421,2508.0,61.8917
850376107,4832.0,44.3042
850378488,2166.0,65.9167
850395062,4499.0,26.0667
850615423,3811.0,62.5167
850616213,6334.0,47.4417
850746591,3727.0,51.9417
850760258,2873.0,63.7
851520670,1735.0,70.75
851520671-AddedOffRampEdge,1437.0,64.2083
851541351,2423.0,64.0833
851544880,2639.0,65.9958
851548985#1,2873.0,63.6083
851550873,4168.0,62.6139
851552197,3138.0,61.0444
851553864,4577.0,40.55
851555734,5594.0,58.675
851556422,3461.0,58.1083
851560451,4783.0,41.3
851561436,3884.0,65.2917
851568240,6021.0,48.6083
851569274,2656.0,65.6083
854162451,3680.0,63.65
854215625,6910.0,43.7917
860646752-AddedOffRampEdge,4307.0,31.7167
861059531,4216.0,66.6083
863751890,7501.0,61.9667
863754537,6259.0,59.3333
867203204,2788.0,69.9667
867204829,4128.0,63.4833
867204830-AddedOffRampEdge,4156.0,63.25
867208766,5637.0,46.7333
867246178,5737.0,35.6542
867247243,4929.0,57.575
867251845#0,4269.0,62.3083
867256162#0,5020.0,35.9667
867256162#3,3412.0,56.2708
867256163,5457.0,31.9333
867259033,3729.0,34.3208
867262165#0,2269.0,65.0792
867290381,4092.0,42.3
8954447,3982.0,63.7167
95265016#1,2541.0,64.1833
