link_id,interval_nVehContrib,interval_harmonicMeanSpeed
699542380#1,1977.0,65.7458
708314651,3905.0,59.8
711834658,3426.0,62.7972
727202049,3447.0,66.7917
768291603,3884.0,70.2417
838046085,3170.0,65.0083
848429238,2267.0,69.425
848467540#0,2039.0,65.7208
848467541,1256.0,64.1833
848488831,2256.0,68.6833
848489711,1722.0,67.9042
848489712,2023.0,63.1667
848501101#0,2134.0,68.9083
848743564,2404.0,61.3944
848743565,2199.0,66.3833
848745539#0,2495.0,58.2917
848745539#1,1786.0,67.55
848748038,2221.0,65.8
848748039,2597.0,63.0708
848748039-AddedOffRampEdge,2440.0,66.1083
848751591,2163.0,67.675
848754158,1582.0,67.7667
848767838,1697.0,68.3333
848809833,3401.0,68.1667
848809834,3584.0,64.75
848818561,3658.0,64.2833
848875024#0,3982.0,67.0667
848880058,2053.0,66.5917
848920992#0,2419.0,66.8792
849677308#0,3832.0,60.5667
849677308#1,3715.0,59.025
849696784,3246.0,69.2583
849806971#0,2150.0,64.8583
849818316,1601.0,66.475
849821064,1253.0,68.1625
849833093,3982.0,67.0667
850026981,1848.0,68.9833
850032296,3797.0,67.4833
850057340#0,3117.0,63.7667
850097346,2264.0,63.6167
850098170,3011.0,66.3167
850134421,1501.0,66.4667
850376107,1681.0,67.2167
850378488,1195.0,67.175
850395062,3341.0,65.7833
850615423,2863.0,66.4833
850616213,4557.0,64.3
850746591,1140.0,64.8833
850760258,2132.0,67.3667
851520670,2130.0,71.9417
851520671-AddedOffRampEdge,1329.0,63.625
851541351,1907.0,66.8167
851544880,1826.0,67.8625
851548985#1,2132.0,67.3167
851550873,3089.0,67.8944
851552197,2402.0,65.4472
851553864,3769.0,66.4083
851555734,3444.0,58.0083
851556422,3258.0,59.5417
851560451,2832.0,65.7667
851561436,2947.0,65.7167
851568240,3392.0,71.55
851569274,1932.0,68.6167
854162451,2359.0,64.3583
854215625,3441.0,66.3
860646752-AddedOffRampEdge,3427.0,67.6667
861059531,3163.0,68.8
863751890,4967.0,64.4167
863754537,4494.0,61.6833
867203204,2176.0,70.7167
867204829,2715.0,65.6583
867204830-AddedOffRampEdge,2347.0,66.15
867208766,3426.0,66.0167
867246178,3703.0,65.0
867247243,2992.0,64.525
867251845#0,1540.0,66.3083
867256162#0,3003.0,64.275
867256162#3,2070.0,65.7
867256163,3252.0,66.4667
867259033,2475.0,64.3083
867262165#0,1735.0,67.2792
867290381,2134.0,65.4
8954447,2659.0,66.6167
95265016#1,1897.0,65.5917
