link_id,interval_nVehContrib,interval_harmonicMeanSpeed
851550873,1567.0,67.8139
851552197,1702.0,64.4083
851553864,1945.0,63.9083
851555734,1924.0,57.2167
851556422,2063.0,59.2333
851560451,1285.0,65.4583
851561436,1921.0,66.1667
851568240,1946.0,70.2
851569274,539.0,68.425
854162451,1280.0,64.4583
854215625,1499.0,66.6917
860646752-AddedOffRampEdge,1666.0,68.3833
861059531,1781.0,69.3625
863751890,3438.0,64.1833
863754537,3172.0,62.6583
867203204,1345.0,70.4667
867204829,1396.0,64.9667
867204830-AddedOffRampEdge,1351.0,65.4333
867208766,1821.0,66.4333
867246178,2398.0,65.0708
867247243,1700.0,64.0417
867251845#0,400.0,66.6
867256162#0,1180.0,65.975
867256162#3,1046.0,66.025
867256163,1317.0,68.95
867259033,1088.0,65.5625
867262165#0,447.0,67.275
867290381,1154.0,66.5833
8954447,1307.0,66.5167
95265016#1,816.0,65.6583
