link_id,interval_nVehContrib,interval_harmonicMeanSpeed
544296218#2,6495.0,31.4583
544296221,5284.0,55.0583
550271868,1458.0,65.2833
550284581,5077.0,60.0083
550284584-AddedOffRampEdge,5204.0,64.1
550284598,3365.0,57.45
550284602,3313.0,62.0958
550284604,2858.0,61.7083
550284605,4096.0,57.9
552389451,4848.0,60.8417
552389451-AddedOffRampEdge,4831.0,60.8833
552603209,6066.0,55.7583
552603210,4206.0,63.3667
56159747,4191.0,59.0083
60759806,3893.0,60.9458
617235581,5503.0,35.275
617235585#0,6240.0,40.375
617235594,5250.0,65.0083
617235603,2799.0,57.8417
617235606,3081.0,62.3625
617235612,3760.0,64.4375
617259138,3263.0,65.0042
617259141,4442.0,64.3917
617259144-AddedOnRampEdge,4463.0,63.8667
617259148-AddedOnRampEdge,4138.0,63.4083
617259170,3372.0,56.1333
617259178,4714.0,64.3833
617284141,6049.0,57.7917
617284143,3233.0,65.2083
617284144#0,2450.0,66.3833
617284144#1,2643.0,61.475
617284145#0-AddedOnRampEdge,3210.0,65.175
617284164,5743.0,60.1667
617284166,5225.0,53.7083
617284173,5403.0,63.0542
617335302,5616.0,34.75
619042896-AddedOffRampEdge,4510.0,57.1667
619042916,5396.0,63.2
619042919,2937.0,64.4417
619042921,6668.0,55.8292
619042924,4730.0,38.075
685973438,4572.0,54.5167
687721970,3973.0,55.6
687721973,3982.0,58.2
687721986,3648.0,64.275
699542380#1,2554.0,63.4625
708314651,7464.0,43.6833
711834658,5253.0,58.5417
727202049,4622.0,59.3417
768291603,5755.0,61.4667
838046085,3893.0,60.8667
848429238,4110.0,63.9167
848467540#0,3948.0,50.3917
848467541,2787.0,61.0667
848488831,4360.0,63.6333
848489711,2158.0,66.3708
848489712,2786.0,63.45
848501101#0,2530.0,68.4417
848743564,4940.0,55.6611
848743565,4788.0,49.0167
848745539#0,5117.0,36.3667
848745539#1,3428.0,58.6583
848748038,2929.0,61.75
848748039,3809.0,59.3542
848748039-AddedOffRampEdge,3570.0,59.0333
848751591,3136.0,57.95
848754158,2165.0,62.8417
848767838,2988.0,64.0417
848809833,4867.0,65.275
848809834,5292.0,62.8917
848818561,5330.0,59.0125
848875024#0,4670.0,63.6083
848880058,3272.0,64.625
848920992#0,3667.0,61.5292
849677308#0,4624.0,56.2833
849677308#1,4674.0,58.0667
849696784,4108.0,41.0167
849806971#0,3308.0,57.9333
849818316,1991.0,23.6833
849821064,1562.0,66.9583
849833093,4670.0,63.6083
850026981,3935.0,67.0417
850032296,5149.0,34.4417
850057340#0,4968.0,57.3667
850097346,3919.0,61.625
850098170,5824.0,60.6583
850134421,2463.0,63.2
850376107,4343.0,61.9125
850378488,2050.0,67.3917
850395062,4769.0,61.175
850615423,3821.0,60.1667
850616213,5925.0,51.1708
850746591,3181.0,64.3792
850760258,2678.0,64.2583
851520670,1901.0,69.1667
851520671-AddedOffRampEdge,2674.0,64.1667
851541351,2347.0,65.375
851544880,2532.0,66.9333
851548985#1,2674.0,64.1667
851550873,3924.0,64.6611
851552197,3189.0,63.0056
851553864,4601.0,59.075
851555734,5203.0,51.4833
851556422,3482.0,58.5667
851560451,4999.0,50.7417
851561436,3955.0,65.2083
851568240,5544.0,58.6333
851569274,2687.0,65.5
854162451,3532.0,64.425
854215625,6150.0,58.5667
860646752-AddedOffRampEdge,4607.0,62.825
861059531,4317.0,66.8
863751890,7362.0,61.5
863754537,5992.0,60.3167
867203204,2904.0,69.9167
867204829,3796.0,64.1167
867204830-AddedOffRampEdge,4012.0,62.5667
867208766,5277.0,55.125
867246178,5106.0,35.9375
867247243,4542.0,61.2417
867251845#0,3469.0,66.8083
867256162#0,4690.0,36.5333
867256162#3,3134.0,61.1958
867256163,0.0,69.0
867259033,2027.0,47.2458
867262165#0,2219.0,67.0667
867290381,3651.0,57.8458
8954447,3930.0,63.3583
95265016#1,2621.0,64.3167
