link_id,interval_nVehContrib,interval_harmonicMeanSpeed
28433582,5187.0,42.9042
28433597,2634.0,62.1333
28433664#1,2585.0,66.0667
28433666#1,4341.0,24.2417
28433994#1,2968.0,61.5083
28434077,2760.0,13.0417
28435047,3248.0,62.9042
28435048,3067.0,64.0333
28435496,4140.0,43.2625
28435573,4485.0,44.1
28437104,2625.0,61.4458
28437190#1,3780.0,65.9583
28437207,2225.0,64.75
28464124,4087.0,50.8583
28464126#1,4778.0,52.0833
28464667,6753.0,59.7167
28464668#1,4841.0,61.5083
28464671-AddedOffRampEdge,4325.0,60.75
28464671-AddedOnRampEdge,3657.0,61.1417
28665765,2873.0,63.6083
28665770#0,2873.0,63.7
301865758,3768.0,49.8083
301865760,4192.0,60.5458
30583337,2873.0,63.6083
30959001,2346.0,65.4458
30959012,3674.0,19.4958
326409095#1,3594.0,16.7917
33104348#0,4832.0,56.5833
334904727,3878.0,49.5667
360948375,4080.0,35.3917
363634378,5377.0,44.4917
363648766#1-AddedOnRampEdge,4277.0,47.8
366053237,5184.0,46.5583
367132265,2431.0,64.9208
394385111,4836.0,57.3
394385113,5422.0,58.9583
394385114#1,3556.0,62.7583
394449801#0,3669.0,19.425
394449801#1,4958.0,23.8292
394449803,6137.0,31.3667
395336979,2873.0,63.7
395336990,2873.0,63.7
395337004,4834.0,56.6667
395343261,3094.0,37.825
395343763,1714.0,67.2167
395354964#0,6051.0,33.9667
395354964#1,6285.0,30.4
395354964#2,5807.0,33.6667
395362577,2546.0,11.2
395368981#0,5312.0,67.0458
395368986,4845.0,71.25
395394468,4582.0,60.7917
395394473,5577.0,34.4917
395394478,6574.0,31.4333
395439802,4585.0,42.3
395439803,4615.0,60.0167
395439805,4370.0,57.1167
42397233,3317.0,56.55
479773092#0,5402.0,24.9667
479773092#1,6403.0,27.8667
479773095,4758.0,58.1917
479773098,4811.0,57.85
479773099,3257.0,61.1833
5018717,3276.0,47.4167
5018720,3404.0,45.8083
508060359,3397.0,58.9583
508060361,2776.0,56.4917
508060362,2873.0,63.75
508115737#0,6497.0,45.0583
508115737#1,6082.0,53.4667
508115737#1-AddedOffRampEdge,5367.0,57.8833
508115745,5043.0,55.3583
508115768,4935.0,61.8667
508115808,6537.0,62.1167
508137802,4341.0,57.95
508479313#0,3860.0,38.8667
508479317,4790.0,41.8167
508479326,4510.0,43.4167
508479332#0,4745.0,15.775
508479336,3627.0,26.4667
508479355,4592.0,47.325
508479365#0,3711.0,62.4167
508479370#0,3316.0,60.7583
508479370#1,3487.0,62.0083
509721008,3656.0,60.625
509721010#0-AddedOnRampEdge,6011.0,34.9333
509747240,5499.0,41.5792
509747288,4151.0,63.475
509747302,5885.0,33.275
509747310-AddedOnRampEdge,5940.0,35.175
509747324-AddedOnRampEdge,3901.0,63.4833
509747346,5172.0,52.6917
509747348,4227.0,64.6167
509747381,4892.0,60.7833
509747406-AddedOffRampEdge,8124.0,49.4417
517168464,2490.0,67.0583
52286756#1,6303.0,52.6583
52324493,3789.0,59.9208
544296215#0,2574.0,64.75
544296216-AddedOffRampEdge,4918.0,63.675
544296218#0,4460.0,35.0417
544296218#1-AddedOnRampEdge,4606.0,19.2167
544296218#2,6344.0,27.0667
544296221,5169.0,53.6917
550271868,1541.0,66.1542
550284581,4708.0,61.9167
550284584-AddedOffRampEdge,4893.0,64.55
550284598,4128.0,48.1333
550284602,3903.0,55.4875
550284604,2980.0,60.3917
550284605,4353.0,55.1833
552389451,4904.0,62.725
552389451-AddedOffRampEdge,4914.0,61.875
552603209,6302.0,52.5583
552603210,4184.0,62.0083
56159747,4183.0,22.65
60759806,4417.0,59.6208
617235581,6063.0,35.15
617235585#0,6047.0,36.9375
617235594,5645.0,65.6167
617235603,2914.0,16.3833
617235606,2741.0,46.2667
617235612,4243.0,62.05
617259138,3412.0,58.1833
617259141,4780.0,64.525
617259144-AddedOnRampEdge,4489.0,68.95
617259148-AddedOnRampEdge,4141.0,63.2
617259170,3722.0,50.4917
617259178,5152.0,65.1083
617284141,6865.0,42.9583
617284143,3389.0,65.1833
617284144#0,2542.0,65.825
617284144#1,2663.0,63.2917
617284145#0-AddedOnRampEdge,3436.0,63.775
617284164,6179.0,67.3667
617284166,5380.0,57.9333
617284173,5776.0,61.6208
617335302,6061.0,43.1417
619042896-AddedOffRampEdge,4294.0,48.825
619042916,5410.0,64.875
619042919,2748.0,64.5417
619042921,6669.0,49.8083
619042924,4342.0,27.975
685973438,5112.0,49.75
687721970,4020.0,31.85
687721973,0.0,69.0
687721986,3771.0,63.9583
699542380#1,2732.0,63.4625
708314651,7558.0,43.8417
711834658,4560.0,54.5333
727202049,4832.0,56.5833
768291603,1945.0,22.7833
838046085,3866.0,58.5833
848429238,4281.0,66.6292
848467540#0,4109.0,27.25
848467541,3478.0,52.8333
848488831,4586.0,60.625
848489711,2265.0,65.7375
848489712,2971.0,62.7083
848501101#0,2666.0,69.125
848743564,4975.0,43.1167
848743565,4660.0,41.75
848745539#0,4798.0,30.7333
848745539#1,3725.0,54.3
848748038,3533.0,57.0917
848748039,4366.0,55.9083
848748039-AddedOffRampEdge,4171.0,51.8667
848751591,3689.0,59.45
848754158,2434.0,63.8333
848767838,3367.0,62.9583
848809833,5161.0,64.3583
848809834,5704.0,62.375
848818561,5768.0,58.325
848875024#0,4919.0,63.4917
848880058,3528.0,64.375
848920992#0,3741.0,54.5167
849677308#0,4678.0,56.8
849677308#1,4791.0,59.4
849696784,3883.0,19.5583
849806971#0,3211.0,56.9833
849818316,2047.0,12.1917
849821064,1513.0,67.1167
849833093,4919.0,63.4917
850026981,4312.0,66.875
850032296,5868.0,47.7583
850057340#0,5559.0,47.9417
850097346,4182.0,60.1167
850098170,6511.0,49.2417
850134421,2721.0,62.3833
850376107,4589.0,49.6167
850378488,2299.0,67.05
850395062,4366.0,30.3417
850615423,4015.0,64.425
850616213,6234.0,46.3375
850746591,3115.0,53.3292
850760258,2873.0,63.7
851520670,1906.0,69.125
851520671-AddedOffRampEdge,2873.0,63.6083
851541351,2341.0,65.7167
851544880,2527.0,67.4125
851548985#1,2873.0,63.6083
851550873,4195.0,64.0083
851552197,3005.0,61.4528
851553864,4404.0,25.6917
851555734,4920.0,47.8333
851556422,3286.0,58.1917
851560451,4726.0,42.8583
851561436,3899.0,64.6917
851568240,5711.0,48.2667
851569274,2625.0,68.3333
854162451,3779.0,64.6333
854215625,7000.0,43.375
860646752-AddedOffRampEdge,3583.0,26.0667
861059531,4221.0,66.2458
863751890,7276.0,63.475
863754537,6154.0,59.75
867203204,2855.0,69.8667
867204829,3933.0,64.3
867204830-AddedOffRampEdge,4193.0,62.6
867208766,5537.0,50.3333
867246178,5758.0,51.7583
867247243,4832.0,59.7625
867251845#0,4169.0,62.5333
867256162#0,4940.0,37.2583
867256162#3,3090.0,32.95
867256163,5951.0,30.075
867259033,3377.0,53.4667
867262165#0,2349.0,66.3667
867290381,3984.0,47.2458
8954447,3708.0,63.0667
95265016#1,2495.0,65.1167
