link_id,interval_nVehContrib,interval_harmonicMeanSpeed
509747310-AddedOnRampEdge,4275.0,66.7917
509747324-AddedOnRampEdge,6107.0,31.575
509747346,6062.0,62.2417
509747348,3337.0,63.7
509747381,4688.0,26.15
509747406-AddedOffRampEdge,6853.0,46.4167
517168464,3767.0,52.25
52286756#1,6060.0,62.3917
52324493,3338.0,63.8333
544296215#0,4838.0,65.975
544296216-AddedOffRampEdge,5741.0,29.25
544296218#0,3542.0,67.2167
544296218#1-AddedOnRampEdge,3589.0,67.7833
544296218#2,4403.0,66.4917
544296221,3204.0,13.8833
550271868,4310.0,36.8958
550284581,5519.0,66.3833
550284584-AddedOffRampEdge,5977.0,67.8083
550284598,3011.0,42.9417
550284602,2934.0,53.2583
550284604,4000.0,26.55
550284605,3957.0,66.55
552389451,5315.0,24.8
552389451-AddedOffRampEdge,5434.0,24.3917
552603209,6062.0,62.2417
552603210,4603.0,23.0333
56159747,3785.0,56.2375
60759806,4090.0,62.725
617235581,4940.0,34.0833
617235585#0,6065.0,62.85
617235594,5739.0,29.45
617235603,2901.0,64.4833
617235606,2488.0,65.3458
617235612,5441.0,34.4083
617259138,1925.0,67.4667
617259141,4500.0,60.025
617259144-AddedOnRampEdge,5838.0,25.9333
617259148-AddedOnRampEdge,5502.0,30.6
617259170,5196.0,35.75
617259178,5321.0,45.5333
617284141,4634.0,66.05
617284143,1904.0,66.7917
617284144#0,3677.0,60.5083
617284144#1,3510.0,61.925
617284145#0-AddedOnRampEdge,3185.0,64.1583
617284164,4066.0,66.25
617284166,6078.0,54.6458
617284173,4945.0,67.3333
617335302,4988.0,50.85
619042896-AddedOffRampEdge,3613.0,67.7583
619042916,5739.0,29.45
619042919,3956.0,66.45
619042921,6062.0,62.7458
619042924,6065.0,62.85
685973438,5366.0,53.8167
687721970,3956.0,66.45
687721973,2457.0,68.95
687721986,5388.0,30.2833
699542380#1,3338.0,63.75
708314651,7899.0,28.9833
711834658,3805.0,64.8417
727202049,3956.0,66.45
768291603,5279.0,67.5
838046085,6190.0,39.45
848429238,1669.0,66.6458
848467540#0,2886.0,63.6875
848467541,3957.0,66.55
848488831,3153.0,67.1333
848489711,3846.0,25.575
848489712,3339.0,63.8
848501101#0,4002.0,13.5417
848743564,4673.0,59.8056
848743565,4212.0,52.1667
848745539#0,3957.0,66.55
848745539#1,2787.0,59.0333
848748038,5035.0,31.0917
848748039,5005.0,35.5792
848748039-AddedOffRampEdge,4748.0,36.5333
848751591,4230.0,40.4333
848754158,3467.0,35.15
848767838,2372.0,67.3
848809833,3822.0,68.5167
848809834,3956.0,66.45
848818561,3670.0,67.85
848875024#0,5742.0,29.15
848880058,3260.0,64.8917
848920992#0,3792.0,64.2042
849677308#0,5450.0,65.8167
849677308#1,3337.0,63.7
849696784,4989.0,67.9667
849806971#0,3337.0,63.7
849818316,2228.0,64.35
849821064,2818.0,63.9333
849833093,5742.0,29.15
850026981,3337.0,63.7
850032296,4950.0,42.7083
850057340#0,6112.0,60.0
850097346,3337.0,63.7
850098170,4366.0,66.4917
850134421,4829.0,41.8917
850376107,2444.0,67.1208
850378488,3795.0,25.7
850395062,3335.0,66.6583
850615423,5755.0,31.0583
850616213,6062.0,62.2417
850746591,2399.0,65.6083
850760258,3339.0,63.8
851520670,2061.0,67.65
851520671-AddedOffRampEdge,3337.0,63.7
851541351,4384.0,47.8917
851544880,4626.0,34.1875
851548985#1,3337.0,63.7
851550873,5005.0,58.5111
851552197,4505.0,64.6194
851553864,5359.0,32.075
851555734,4749.0,56.725
851556422,3337.0,63.7
851560451,3838.0,23.7833
851561436,5742.0,29.15
851568240,3139.0,71.0917
851569274,4513.0,49.225
854162451,5742.0,29.15
854215625,4794.0,65.5417
860646752-AddedOffRampEdge,4588.0,67.6083
861059531,5198.0,29.4625
863751890,6059.0,63.3417
863754537,6058.0,62.6417
867203204,4099.0,12.1333
867204829,5316.0,47.7583
867204830-AddedOffRampEdge,6295.0,43.425
867208766,4165.0,66.4
867246178,5519.0,55.4833
867247243,4550.0,45.0667
867251845#0,5061.0,38.3833
867256162#0,3616.0,63.1583
867256162#3,2671.0,65.5792
867256163,4099.0,67.425
867259033,3221.0,64.1208
867262165#0,3725.0,22.3
867290381,3054.0,59.9125
8954447,5185.0,25.6833
95265016#1,3339.0,63.8
