,fromTaz,toTaz,route_edges,start_edge,last_edge
506,taz_11,taz_13,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209 711834658 867249040 550284581 550284584 550284584-AddedOffRampEdge 157782136#0 157782136#1-AddedOnRampEdge 157782136#1 123867439#1-AddedOnRampEdge 123867439#1 863751890 617259155,26297394,617259155
507,taz_11,taz_14,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209 711834658 867249040 22942558 393498318#0,26297394,393498318#0
508,taz_11,taz_15,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 851555734 28464126#0 28464126#1-AddedOnRampEdge 28464126#1 552603209 394212170 157782422#0,26297394,157782422#0
509,taz_11,taz_16,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 28414204#0 28414204#1 508479346-AddedOffRampEdge 394159695 394159694 157782429#0,26297394,157782429#0
510,taz_11,taz_17,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 508479317 123867444 508479309 508479313#0 508479313#1-AddedOnRampEdge 157607710 394116561,26297394,394116561
511,taz_11,taz_18,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 417527401 394126786#0,26297394,394126786#0
512,taz_11,taz_19,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1 508479370#1-AddedOffRampEdge 417527489 395974921 396158856 724603155#0,26297394,724603155#0
513,taz_11,taz_2,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 4927664 509747350 509747347-AddedOnRampEdge 509747347 509747347-AddedOffRampEdge 867246178 850032297-AddedOnRampEdge 850032297 394385426,26297394,394385426
514,taz_11,taz_20,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 158747669 25657093 25657092#1 354924840#0 354924840#1 119271346-AddedOnRampEdge 119271346 544296227 544296227-AddedOffRampEdge 849684578 544296221 28435501 363634378 366053237 395439804 686995598 686995598-AddedOffRampEdge 395439802 363648763#1-AddedOnRampEdge 363648763#1 363648763#1-AddedOffRampEdge 851560451 508479326-AddedOnRampEdge 508479326 508479321 157607759#0 157607759#1 508479365#1-AddedOnRampEdge 508479365#1 508479370#0 508479370#1-AddedOnRampEdge 508479370#1 508479370#1-AddedOffRampEdge 851556423 851556423-AddedOffRampEdge 158245408 395452529 158245422 394409924#0,26297394,394409924#0
515,taz_11,taz_21,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 157805329 393883332#0,26297394,393883332#0
516,taz_11,taz_22,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 23955360,26297394,23955360
517,taz_11,taz_23,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 508115768 508115761 508115761-AddedOffRampEdge 23955380 393877393 23960685#0,26297394,23960685#0
518,taz_11,taz_24,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 508115768 508115761 508115761-AddedOffRampEdge 850616213 28378884#0-AddedOnRampEdge 28378884#0 28378884#1-AddedOnRampEdge 28378884#1 508115738 23979573 360972272#0,26297394,360972272#0
519,taz_11,taz_25,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 508115768 508115761 508115761-AddedOffRampEdge 850616213 28378884#0-AddedOnRampEdge 28378884#0 28378884#1-AddedOnRampEdge 28378884#1 508115738 508115737#0 508115737#1-AddedOnRampEdge 508115737#1 508115737#1-AddedOffRampEdge 8926465 360972035 472250045,26297394,472250045
520,taz_11,taz_26,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 508115768 508115761 508115761-AddedOffRampEdge 850616213 28378884#0-AddedOnRampEdge 28378884#0 28378884#1-AddedOnRampEdge 28378884#1 508115738 508115737#0 508115737#1-AddedOnRampEdge 508115737#1 508115737#1-AddedOffRampEdge 28464667 28464666#1-AddedOnRampEdge 28464666#1 28464666#1-AddedOffRampEdge 8923428 393644674 393644676#0,26297394,393644676#0
521,taz_11,taz_27,26297394 395441732 550271864-AddedOnRampEdge 550271864 550271864-AddedOffRampEdge 123592887#0 123592887#1-AddedOnRampEdge 123592887#1 123592887#1-AddedOffRampEdge 550284605 206086131#1-AddedOnRampEdge 206086131#1 60759799 60759806 26027240 550284602 123592924#1-AddedOnRampEdge 123592924#1 5011982-AddedOnRampEdge 5011982 123592890 5018720 550284590 5018717 5011984-AddedOnRampEdge 5011984 5011984-AddedOffRampEdge 5018648 617284127-AddedOnRampEdge 617284127 617284127-AddedOffRampEdge 4927662 550284586 26231703 22372547-AddedOnRampEdge 22372547 848751592 848751591 848748039-AddedOnRampEdge 848748039 848748039-AddedOffRampEdge 848748038 26230999#1-AddedOnRampEdge 26230999#1 26230999#1-AddedOffRampEdge 867316120 184867255 248400003 25029776#1 867251846-AddedOnRampEdge 867251846 867251845#0 867251845#1-AddedOnRampEdge 867251845#1 736379744 736379744-AddedOffRampEdge 617235612 850097347 850097346 27925176 848875024#0 848875024#1-AddedOnRampEdge 848875024#1 114651107 848880997 854162451 854162451-AddedOffRampEdge 123867453#0 123867453#1-AddedOnRampEdge 123867453#1 261596718#0 261596718#1 617235594 124952169 392176863 392176863-AddedOffRampEdge 544308817 544308817-AddedOffRampEdge 28357727#0 28357727#0-AddedOffRampEdge 28357727#1 768291604-AddedOnRampEdge 768291604 27829301#1-AddedOnRampEdge 27829301#1 28358878 860655247 28358875#0 28358875#0-AddedOffRampEdge 28358875#1 28359025-AddedOnRampEdge 28359025 544296217 508115814 508115814-AddedOffRampEdge 508115808 544296216 544296216-AddedOffRampEdge 752127424 752127424-AddedOffRampEdge 851550873 544299026-AddedOnRampEdge 544299026 508115788-AddedOnRampEdge 508115788 508115768 508115761 508115761-AddedOffRampEdge 850616213 28378884#0-AddedOnRampEdge 28378884#0 28378884#1-AddedOnRampEdge 28378884#1 508115738 508115737#0 508115737#1-AddedOnRampEdge 508115737#1 508115737#1-AddedOffRampEdge 28464667 28464666#1-AddedOnRampEdge 28464666#1 28464666#1-AddedOffRampEdge 617284164 617284164-AddedOffRampEdge 8924764,26297394,8924764
